Frame	Time	handball_6 - 1 X	handball_6 - 1 Y	handball_6 - 1 Z	handball_6 - 2 X	handball_6 - 2 Y	handball_6 - 2 Z	handball_6 - 3 X	handball_6 - 3 Y	handball_6 - 3 Z	handball_6 - 4 X	handball_6 - 4 Y	handball_6 - 4 Z	handball_6 - 5 X	handball_6 - 5 Y	handball_6 - 5 Z	handball_6 - 6 X	handball_6 - 6 Y	handball_6 - 6 Z	
2473	8.24000	443.037	196.620	1938.068	474.955	47.193	2046.499	380.808	172.088	2049.872	541.787	185.066	1978.927	382.763	80.651	1957.406	503.626	84.131	1932.829
2474	8.24333	448.701	210.773	1938.822	489.573	61.752	2043.841	388.355	180.768	2049.502	547.407	204.955	1979.278	396.640	90.468	1955.628	516.425	102.020	1931.118
2475	8.24667	454.883	226.107	1938.854	504.759	78.080	2041.393	396.624	190.537	2049.168	551.993	226.395	1979.684	410.412	102.355	1954.320	529.233	121.455	1929.324
2476	8.25000	461.127	242.419	1938.806	520.327	96.730	2038.811	405.595	201.810	2048.970	558.064	248.077	1979.435	424.380	116.003	1953.226	541.694	142.954	1927.263
2477	8.25333	467.356	259.846	1938.583	535.995	117.002	2036.599	415.240	214.721	2048.794	563.965	270.997	1978.817	438.559	131.260	1952.425	553.560	165.278	1926.365
2478	8.25667	473.573	278.550	1938.072	551.602	139.227	2034.399	425.338	229.362	2048.716	575.323	290.690	1976.644	452.894	148.369	1952.073	564.880	189.161	1924.859
2479	8.26000	479.426	298.834	1937.064	566.719	163.088	2032.502	435.798	246.006	2048.750	580.287	316.421	1975.212	466.907	167.121	1951.602	576.826	215.959	1922.765
2480	8.26333	486.075	320.694	1935.457	582.171	189.562	2030.367	445.921	264.137	2048.177	585.676	342.872	1973.098	480.786	187.551	1951.648	587.603	242.465	1920.391
2481	8.26667	491.634	340.837	1935.619	596.412	217.464	2028.219	456.666	285.014	2048.233	589.052	371.804	1970.606	493.899	209.807	1951.578	597.093	269.951	1918.517
2482	8.27000	497.504	364.754	1933.929	609.941	247.225	2025.822	467.568	308.280	2048.010	591.397	402.462	1967.504	505.702	233.621	1951.782	603.840	296.615	1916.620
2483	8.27333	502.898	389.558	1931.945	622.338	278.883	2023.034	478.335	333.855	2047.460	596.089	432.202	1962.838	517.383	259.247	1951.833	611.832	326.071	1913.385
2484	8.27667	507.655	415.690	1929.184	633.722	312.166	2019.876	488.474	361.804	2046.334	599.579	463.058	1957.391	527.932	286.438	1951.739	619.560	358.134	1910.325
2485	8.28000	511.324	443.269	1924.607	643.755	347.011	2016.174	497.621	391.989	2044.558	603.341	495.190	1950.657	537.633	315.348	1951.510	625.198	388.829	1905.690
2486	8.28333	515.128	472.515	1920.012	652.314	383.194	2011.694	505.595	424.326	2041.805	605.504	527.309	1942.914	545.800	345.421	1950.556	629.805	420.358	1900.435
2487	8.28667	517.934	502.196	1913.941	659.208	420.369	2006.389	512.053	458.431	2037.996	606.516	559.983	1933.418	552.649	376.674	1949.036	633.237	452.334	1894.460
2488	8.29000	519.520	531.961	1906.865	664.436	458.564	2000.301	516.718	493.894	2032.773	606.259	593.088	1921.928	558.081	409.059	1946.756	634.806	483.380	1887.013
2489	8.29333	519.025	560.716	1899.003	667.747	497.412	1993.032	519.073	530.040	2026.108	612.010	625.585	1907.538	561.882	442.128	1943.540	633.778	512.046	1877.429
2490	8.29667	517.958	591.191	1889.060	669.103	536.587	1984.673	520.156	567.600	2017.364	608.275	658.242	1893.071	564.777	476.556	1939.474	634.776	546.486	1869.863
2491	8.30000	515.487	621.214	1877.674	668.358	575.846	1974.977	518.863	605.429	2006.969	598.324	690.280	1878.769	564.811	510.229	1933.946	632.117	580.231	1858.527
2492	8.30333	511.532	650.587	1864.787	665.843	615.439	1964.239	515.531	643.101	1994.446	592.867	721.515	1860.750	563.693	544.693	1927.416	631.054	607.339	1847.375
2493	8.30667	506.216	679.179	1850.418	661.219	654.625	1952.053	510.182	680.656	1980.075	585.969	751.617	1841.569	560.521	578.634	1919.536	625.171	640.080	1836.942
2494	8.31000	499.869	706.970	1834.703	654.743	693.373	1938.644	502.880	717.684	1963.820	580.024	780.513	1820.622	555.917	612.525	1910.458	621.064	667.457	1823.431
2495	8.31333	492.367	733.668	1817.687	646.345	731.345	1923.813	493.762	753.720	1945.784	568.643	807.812	1799.590	549.521	645.701	1899.941	612.541	699.209	1810.967
2496	8.31667	483.901	759.230	1799.480	636.190	768.703	1907.389	482.720	788.252	1925.893	557.847	833.485	1776.805	541.646	678.082	1888.055	605.243	726.589	1796.538
2497	8.32000	474.133	783.417	1780.369	624.440	804.438	1889.836	469.986	820.612	1903.660	546.216	857.555	1753.421	533.148	710.701	1875.391	597.270	752.127	1780.682
2498	8.32333	463.609	806.378	1760.706	611.090	838.590	1870.839	455.753	851.524	1880.834	533.825	880.191	1729.424	522.201	741.205	1860.795	587.044	778.585	1764.760
2499	8.32667	452.331	828.058	1739.815	596.521	870.932	1850.649	440.941	880.844	1856.606	521.037	901.500	1705.300	510.179	770.818	1845.011	575.882	803.899	1748.000
2500	8.33000	440.170	848.314	1718.302	580.738	901.554	1829.212	424.667	908.127	1831.597	507.559	921.345	1680.586	497.062	799.248	1827.549	563.929	827.909	1730.439
2501	8.33333	427.345	867.260	1695.923	563.845	930.196	1806.911	407.714	933.301	1805.327	494.685	939.919	1655.236	482.674	826.094	1809.171	551.045	851.029	1712.297
2502	8.33667	413.931	884.783	1672.714	545.907	956.900	1783.426	390.082	956.673	1777.811	479.192	954.716	1627.329	467.013	851.164	1789.446	537.307	872.634	1693.417
2503	8.34000	399.792	900.493	1649.082	527.149	981.572	1759.220	371.493	977.611	1749.691	465.202	970.146	1603.494	450.370	874.507	1768.760	522.887	892.354	1673.510
2504	8.34333	383.666	910.324	1624.104	507.572	1004.295	1734.333	352.478	996.056	1720.267	450.784	983.297	1576.990	432.798	896.015	1746.979	507.898	910.651	1653.332
2505	8.34667	370.989	926.510	1598.786	487.309	1024.779	1709.094	333.001	1012.558	1689.932	436.549	994.336	1551.491	414.301	915.356	1724.463	491.951	928.049	1632.740
2506	8.35000	356.202	936.026	1573.606	466.197	1043.522	1682.925	313.347	1026.366	1659.109	422.296	1003.685	1525.714	395.456	932.943	1701.161	476.487	942.134	1611.857
2507	8.35333	341.855	944.491	1548.796	443.581	1061.318	1655.563	293.470	1037.775	1627.518	407.973	1011.222	1499.763	375.088	946.715	1676.476	459.754	956.095	1590.705
2508	8.35667	327.500	951.194	1523.757	422.003	1075.169	1628.424	273.607	1046.802	1595.532	393.866	1016.653	1474.094	357.981	953.566	1653.624	443.692	966.764	1569.684
2509	8.36000	313.479	955.801	1499.423	399.809	1087.591	1600.906	253.617	1053.122	1563.549	379.738	1020.206	1448.684	338.040	964.845	1629.273	426.774	976.670	1548.270
2510	8.36333	298.248	958.851	1474.473	377.616	1097.760	1573.207	233.881	1057.286	1531.846	364.868	1023.237	1423.551	318.130	974.198	1604.372	409.474	985.227	1526.534
2511	8.36667	282.522	960.588	1448.666	355.401	1106.015	1545.244	214.411	1059.340	1500.705	349.504	1025.343	1398.781	298.415	981.802	1579.570	392.139	992.260	1504.637
2512	8.37000	267.808	960.859	1424.572	333.279	1112.335	1517.245	194.923	1059.367	1470.296	334.332	1025.488	1374.068	276.650	995.011	1552.878	374.479	998.434	1482.209
2513	8.37333	252.926	960.040	1400.656	311.429	1116.717	1489.426	175.721	1057.644	1440.901	319.802	1023.875	1349.861	259.611	991.800	1529.267	356.860	1003.241	1459.468
2514	8.37667	237.815	958.190	1377.210	290.928	1118.724	1461.643	156.520	1054.134	1412.528	299.649	1025.437	1325.030	238.677	1001.585	1502.967	339.296	1006.409	1436.372
2515	8.38000	222.674	955.098	1354.064	265.424	1122.762	1433.731	137.428	1048.996	1385.246	282.823	1022.823	1300.658	222.255	995.861	1479.713	321.370	1008.938	1412.818
2516	8.38333	207.571	950.761	1331.459	243.854	1122.454	1406.041	118.478	1042.297	1358.831	265.416	1019.187	1276.199	204.111	995.940	1455.431	303.710	1010.078	1389.223
2517	8.38667	193.218	944.275	1309.532	222.489	1120.594	1378.282	99.891	1033.861	1333.498	248.267	1013.920	1252.178	186.546	994.844	1431.417	286.288	1010.039	1365.579
2518	8.39000	178.930	937.254	1288.335	200.929	1117.387	1350.881	81.505	1023.017	1309.020	233.805	1004.828	1229.078	169.703	992.339	1407.920	269.113	1008.840	1341.699
2519	8.39333	164.628	928.341	1268.314	179.767	1112.731	1323.629	63.994	1011.891	1285.569	216.630	996.872	1205.515	153.464	988.539	1384.810	252.329	1006.216	1317.934
2520	8.39667	151.031	919.404	1248.344	160.858	1106.597	1296.345	47.056	998.958	1263.164	200.153	986.904	1182.519	137.701	983.776	1362.153	235.977	1002.230	1294.479
2521	8.40000	137.755	909.246	1228.929	140.578	1098.547	1269.188	30.668	985.021	1241.871	183.978	975.611	1160.210	120.824	981.780	1338.287	216.425	1000.343	1270.582
2522	8.40333	125.406	898.686	1209.807	121.002	1089.068	1242.375	15.138	970.232	1220.703	168.377	963.210	1138.261	106.026	974.465	1316.671	200.822	993.885	1247.679
2523	8.40667	115.484	889.134	1189.810	102.405	1078.173	1216.076	0.476	954.678	1200.236	153.613	949.661	1117.321	91.627	966.568	1295.352	185.977	986.451	1225.058
2524	8.41000	102.217	873.932	1175.030	84.158	1066.026	1190.235	-13.244	938.305	1180.328	139.765	935.217	1097.185	77.546	957.610	1274.683	171.093	978.111	1203.104
2525	8.41333	91.003	860.001	1157.979	65.959	1052.468	1165.812	-25.992	921.124	1160.985	127.020	920.120	1077.513	64.166	947.563	1254.323	156.728	968.890	1181.607
2526	8.41667	81.726	846.853	1141.507	48.976	1037.864	1141.524	-37.937	903.296	1142.151	115.204	904.479	1058.839	51.233	936.551	1234.368	143.488	958.608	1160.884
2527	8.42000	72.982	832.820	1125.278	32.518	1022.251	1118.387	-48.864	884.812	1123.762	104.466	888.733	1040.708	38.854	924.706	1214.908	136.312	949.176	1145.997
2528	8.42333	64.826	818.225	1109.686	17.216	1005.758	1096.344	-58.816	865.912	1106.171	94.757	872.637	1023.356	26.942	911.717	1195.952	123.714	937.615	1126.694
2529	8.42667	58.007	804.001	1094.301	1.756	988.572	1076.405	-67.793	846.484	1088.760	86.108	856.262	1006.842	15.849	898.507	1177.633	111.505	926.088	1108.331
2530	8.43000	51.783	788.974	1078.894	-11.182	970.940	1055.973	-75.847	826.718	1071.869	78.339	839.969	990.759	5.220	884.292	1159.834	100.443	913.380	1090.322
2531	8.43333	45.592	773.725	1064.806	-23.409	952.868	1036.269	-83.008	806.672	1055.407	71.338	823.730	975.156	-4.732	869.454	1142.762	89.874	900.187	1073.145
2532	8.43667	40.402	758.326	1050.703	-34.597	934.278	1017.380	-89.340	786.433	1039.496	65.205	807.414	960.253	-14.224	854.048	1126.208	79.998	886.548	1056.649
2533	8.44000	35.835	742.732	1037.214	-45.109	915.409	999.534	-94.970	765.852	1023.539	59.700	791.163	946.117	-22.859	838.189	1110.363	70.662	872.518	1041.045
2534	8.44333	31.968	727.017	1024.295	-54.818	896.211	982.239	-99.409	745.254	1008.797	55.070	775.015	932.301	-30.974	821.928	1094.841	61.988	858.323	1025.824
2535	8.44667	28.710	711.554	1011.651	-63.666	876.743	965.785	-103.098	724.618	994.786	51.016	758.841	919.343	-38.174	805.477	1080.192	53.982	843.917	1011.242
2536	8.45000	26.230	696.110	999.797	-71.745	857.083	950.002	-105.861	704.016	981.426	47.729	742.787	906.615	-44.150	789.594	1066.085	46.784	829.559	996.833
2537	8.45333	24.258	680.817	988.629	-78.868	837.334	934.969	-107.822	683.544	968.883	44.974	726.716	894.751	-49.961	772.956	1052.929	40.083	814.889	983.482
2538	8.45667	22.674	665.653	978.084	-85.094	817.544	920.571	-109.045	663.481	957.183	42.675	710.543	883.499	-54.911	756.278	1040.449	34.134	800.032	970.617
2539	8.46000	21.799	650.425	967.915	-90.435	797.819	906.885	-110.326	643.850	946.788	40.824	694.330	873.080	-59.375	739.775	1028.410	28.846	785.001	958.213
2540	8.46333	20.846	635.562	958.074	-94.943	778.382	893.913	-110.716	624.614	936.781	39.343	678.040	862.905	-63.007	723.552	1016.986	24.290	769.942	946.164
2541	8.46667	20.074	620.570	949.769	-98.795	759.164	881.687	-110.649	605.874	927.596	38.280	661.886	853.425	-66.036	707.502	1006.077	20.325	754.838	934.901
2542	8.47000	21.349	605.931	940.665	-101.934	740.211	870.082	-110.180	587.651	919.115	37.624	645.841	844.221	-68.308	691.733	995.869	17.219	739.957	923.648
2543	8.47333	21.504	591.476	932.365	-104.600	721.546	859.183	-109.434	569.970	911.482	36.216	629.750	834.585	-69.984	676.408	985.932	14.410	725.006	912.326
2544	8.47667	20.789	577.259	925.759	-106.655	703.214	848.826	-108.181	552.623	904.349	35.928	614.119	826.021	-71.214	661.295	976.481	12.014	710.207	902.205
2545	8.48000	22.012	563.498	918.239	-108.225	685.191	839.130	-106.621	535.807	897.906	35.832	598.622	817.646	-71.772	646.573	967.543	10.305	695.719	891.961
2546	8.48333	23.404	549.768	911.266	-109.204	667.556	830.018	-104.687	519.560	891.916	36.037	583.249	809.610	-71.778	632.280	958.975	9.207	681.312	882.116
2547	8.48667	25.194	536.511	904.786	-109.698	650.417	821.400	-102.354	503.824	886.423	37.159	568.248	802.318	-71.181	618.346	950.931	8.701	667.242	872.911
2548	8.49000	26.144	521.645	898.141	-109.591	633.707	813.244	-99.429	488.638	881.380	38.375	553.415	795.150	-70.074	604.830	943.049	9.022	652.730	864.033
2549	8.49333	29.579	510.149	891.708	-108.864	617.389	805.382	-95.624	474.188	876.298	40.459	539.060	788.677	-68.430	591.718	935.537	9.559	639.700	855.218
2550	8.49667	33.144	498.734	885.741	-107.408	601.582	797.990	-92.937	459.444	872.216	43.204	525.195	782.520	-66.409	579.008	928.430	10.582	626.648	846.949
2551	8.50000	37.952	488.716	880.568	-105.363	586.110	790.770	-88.425	445.552	867.286	46.220	511.839	776.630	-63.986	566.689	921.550	16.725	613.220	839.233
2552	8.50333	41.568	477.024	874.776	-102.672	571.203	783.784	-83.758	432.198	862.914	52.272	501.055	773.245	-61.136	554.752	915.004	18.956	601.092	831.867
2553	8.50667	46.550	466.760	870.346	-99.413	556.812	776.965	-78.495	419.357	858.589	55.737	487.747	767.505	-58.002	543.189	908.648	21.576	589.316	824.867
2554	8.51000	51.056	456.692	866.096	-95.490	542.918	770.393	-72.716	407.102	854.251	60.965	476.253	762.921	-54.440	531.981	902.540	24.792	578.084	818.425
2555	8.51333	56.355	447.113	862.128	-91.117	529.609	763.956	-66.647	395.326	850.103	66.579	465.266	758.509	-50.559	521.173	896.702	28.193	567.246	812.066
2556	8.51667	62.052	437.851	857.710	-86.367	516.887	757.740	-60.160	383.980	845.693	72.676	455.051	754.300	-46.462	510.677	890.918	32.206	557.072	806.336
2557	8.52000	68.210	429.585	853.930	-81.086	504.694	751.730	-53.022	373.128	841.571	79.081	445.374	750.068	-42.018	500.675	885.482	36.458	547.430	800.808
2558	8.52333	74.424	421.534	850.182	-75.406	493.308	745.837	-45.744	362.783	837.118	85.962	436.735	746.281	-37.305	491.055	880.270	41.006	538.379	795.637
2559	8.52667	81.193	414.291	846.768	-69.142	482.203	740.328	-37.916	353.099	833.129	93.143	428.767	742.612	-32.255	482.029	875.267	45.855	529.959	790.775
2560	8.53000	87.819	407.365	843.323	-62.529	471.863	735.148	-30.077	344.096	829.039	100.556	421.653	739.090	-27.064	473.363	870.538	51.069	522.182	786.262
2561	8.53333	94.706	401.137	840.143	-55.751	462.478	730.423	-21.776	335.679	825.287	108.106	415.261	735.654	-21.342	465.506	866.053	56.481	514.902	781.873
2562	8.53667	101.782	395.447	837.208	-48.706	453.751	725.905	-13.853	328.143	821.626	115.804	409.453	732.378	-15.477	458.310	861.721	62.346	508.346	777.909
2563	8.54000	108.788	390.063	834.290	-41.579	446.136	721.444	-5.889	321.306	818.092	123.505	404.163	729.290	-9.312	451.853	857.479	68.457	502.258	773.918
2564	8.54333	115.665	385.103	831.218	-34.322	439.223	717.164	1.943	315.218	814.733	131.401	399.102	726.362	-2.952	446.110	853.451	74.893	496.720	770.126
2565	8.54667	122.595	380.763	828.525	-26.827	433.229	713.399	9.568	310.025	811.557	139.158	394.415	723.557	3.785	441.048	849.644	81.740	491.739	766.435
2566	8.55000	129.826	376.725	825.739	-19.196	428.029	709.396	17.140	305.487	808.738	147.121	389.903	720.817	10.580	436.791	845.799	88.849	487.212	762.727
2567	8.55333	137.006	373.098	823.019	-11.527	423.576	705.739	24.428	301.808	805.896	155.140	385.333	718.219	17.628	433.223	842.091	96.291	483.221	759.143
2568	8.55667	144.292	369.995	820.430	-3.767	419.879	702.160	31.694	298.545	802.944	162.941	380.578	715.908	24.833	430.372	838.402	104.089	479.760	755.594
2569	8.56000	151.596	367.299	818.022	4.302	416.811	698.486	38.774	296.298	800.476	170.350	375.985	714.150	32.245	428.196	834.750	112.180	476.756	752.017
2570	8.56333	159.039	365.144	815.708	12.564	414.368	694.978	45.762	294.481	797.761	177.285	366.532	715.478	39.883	426.712	831.163	120.617	474.319	748.589
2571	8.56667	166.579	363.491	813.462	21.189	412.772	691.259	52.918	293.480	795.400	188.460	372.733	707.629	47.714	425.877	827.591	129.311	472.380	745.190
2572	8.57000	174.332	362.339	811.141	29.872	411.699	687.999	60.144	293.135	793.179	196.669	370.468	705.929	55.670	425.611	823.967	138.300	470.969	741.902
2573	8.57333	182.097	361.745	808.899	40.094	410.943	683.676	67.546	293.275	790.601	204.712	367.620	704.723	63.803	426.067	820.385	147.513	470.100	738.566
2574	8.57667	190.021	361.860	806.896	49.928	410.927	679.241	75.075	294.170	788.180	213.238	366.175	703.192	72.102	427.024	816.677	156.036	466.843	735.440
2575	8.58000	198.061	362.458	805.002	59.975	411.604	675.493	82.837	295.609	785.814	222.369	366.091	701.610	80.634	428.662	813.011	165.735	467.184	732.080
2576	8.58333	206.321	363.718	803.377	70.378	412.913	671.614	90.741	297.638	783.172	231.857	365.840	700.380	89.297	430.915	809.303	176.011	467.969	729.617
2577	8.58667	214.657	365.483	801.836	81.208	414.909	667.527	98.804	300.335	780.348	241.288	365.614	699.847	98.157	433.788	805.598	186.382	469.404	726.633
2578	8.59000	223.220	367.838	800.431	92.563	417.507	663.351	107.089	303.503	777.294	251.435	366.981	699.079	107.118	437.271	801.987	197.179	471.498	724.085
2579	8.59333	231.866	370.558	799.150	104.426	420.760	659.378	115.550	307.272	774.109	261.862	368.906	698.337	116.575	441.029	797.982	208.335	474.176	721.799
2580	8.59667	240.699	373.840	797.852	116.626	424.757	655.228	124.255	311.624	770.742	272.532	371.733	697.698	126.381	445.241	793.844	219.716	477.303	719.411
2581	8.60000	249.686	377.525	796.640	128.998	429.446	651.268	133.215	316.420	767.170	283.457	375.088	696.967	136.398	449.818	789.444	231.342	480.992	717.427
2582	8.60333	258.715	381.702	795.574	141.829	434.759	647.447	142.417	321.765	763.512	294.593	378.854	696.481	146.667	455.137	785.761	243.185	485.129	715.585
2583	8.60667	268.091	386.142	794.261	154.613	440.862	643.858	151.792	327.645	759.829	305.922	383.133	695.906	157.193	460.949	782.333	255.374	489.878	714.021
2584	8.61000	277.653	391.169	792.966	167.793	447.510	640.455	161.411	334.110	756.240	317.359	387.948	695.239	167.639	467.517	778.682	267.768	495.057	712.588
2585	8.61333	287.485	396.350	791.585	181.183	454.824	637.261	171.205	340.975	752.535	328.751	393.264	694.454	178.779	474.328	775.583	280.500	500.738	711.381
2586	8.61667	297.445	401.814	790.160	194.549	462.895	634.398	181.045	348.432	748.670	340.579	399.419	694.042	190.237	481.627	772.822	293.393	506.716	710.481
2587	8.62000	307.611	407.419	788.520	208.082	472.676	631.641	190.590	356.326	745.165	352.135	404.993	693.391	202.023	489.263	770.350	306.718	513.128	709.874
2588	8.62333	318.066	413.196	786.558	222.101	481.553	629.483	200.591	364.790	741.462	363.882	410.806	692.835	214.106	497.321	767.867	320.184	519.668	709.289
2589	8.62667	328.616	419.374	785.224	236.480	491.415	627.508	210.662	373.799	737.867	375.731	416.923	692.249	226.533	505.611	765.891	333.976	526.404	709.056
2590	8.63000	339.805	425.436	783.726	251.110	500.814	625.770	220.978	383.381	734.794	387.727	423.302	691.810	239.282	514.607	764.017	348.151	533.526	709.315
2591	8.63333	350.707	431.899	782.734	266.060	511.587	624.305	231.355	393.459	731.498	399.811	429.893	691.553	252.381	523.736	762.623	362.590	540.769	709.755
2592	8.63667	361.371	438.948	782.189	281.600	522.444	623.360	241.935	403.877	728.992	412.144	436.666	691.558	265.862	533.193	761.590	377.334	548.183	710.625
2593	8.64000	372.376	446.004	781.949	297.521	533.611	622.651	253.461	414.472	725.386	424.762	443.772	691.979	279.752	542.589	761.465	392.386	555.833	712.037
2594	8.64333	382.949	453.760	782.017	313.991	545.054	622.541	265.783	425.510	721.998	437.698	451.088	692.813	293.803	552.539	761.019	407.633	563.532	713.800
2595	8.64667	394.276	461.320	782.745	330.831	556.506	622.734	277.910	436.804	719.617	450.939	458.632	694.077	308.158	562.479	761.188	423.201	571.303	716.512
2596	8.65000	405.789	469.126	783.966	348.117	568.063	623.533	290.452	448.320	717.651	464.447	466.391	695.794	322.799	572.720	761.553	438.883	579.277	719.506
2597	8.65333	417.506	477.154	785.720	365.852	579.739	625.007	303.562	459.915	716.126	478.347	474.323	697.997	337.501	583.020	762.314	454.795	587.340	722.822
2598	8.65667	430.265	485.741	786.218	383.949	591.347	627.037	317.427	470.977	715.497	492.449	482.438	700.736	352.633	593.403	763.852	470.863	595.546	726.848
2599	8.66000	443.551	493.472	787.660	402.378	602.988	629.774	331.126	482.837	714.620	506.905	490.733	704.111	367.979	603.745	765.969	488.229	605.197	733.224
2600	8.66333	456.207	501.943	790.193	421.080	614.519	633.137	345.722	494.567	714.237	521.540	499.047	708.012	383.491	614.078	768.669	504.220	613.036	738.037
2601	8.66667	469.089	510.301	793.290	440.015	626.197	637.293	360.880	506.001	714.730	536.369	506.994	712.077	399.148	624.359	771.985	520.479	621.127	743.741
2602	8.67000	482.291	518.587	796.831	459.190	638.033	642.240	375.509	518.002	715.657	551.240	515.300	717.033	414.939	634.607	775.944	537.274	629.923	750.966
2603	8.67333	495.619	526.828	801.044	478.317	649.222	647.856	390.470	529.863	717.115	566.293	523.624	722.637	430.808	644.743	780.570	553.601	637.979	758.097
2604	8.67667	510.217	534.654	804.575	497.530	660.408	654.247	405.506	541.739	719.384	581.323	531.937	728.864	446.723	654.738	785.821	569.038	644.908	764.756
2605	8.68000	522.376	543.338	810.356	516.705	671.496	661.441	420.973	553.486	722.186	596.301	540.127	735.605	462.656	664.587	791.780	585.144	652.530	773.031
2606	8.68333	535.665	551.322	816.047	535.795	682.409	669.423	436.213	565.088	725.336	611.148	548.224	742.858	478.694	674.152	798.479	601.164	660.096	782.070
2607	8.68667	548.802	559.213	822.284	554.757	693.134	678.178	452.754	577.036	728.827	625.857	556.171	750.582	494.574	683.758	805.996	617.068	667.466	791.800
2608	8.69000	561.954	566.907	828.933	573.477	703.708	687.716	468.328	588.610	733.508	640.401	563.989	758.845	510.249	693.041	814.001	632.730	674.572	802.008
2609	8.69333	573.489	575.630	836.348	591.937	714.039	698.005	484.230	600.056	738.546	654.635	571.645	767.485	525.603	702.075	822.535	648.103	681.427	812.803
2610	8.69667	586.274	583.132	843.879	609.963	724.159	709.058	499.455	611.434	744.949	668.648	579.122	776.678	540.902	710.861	831.944	663.227	688.107	824.196
2611	8.70000	599.422	590.033	851.476	628.826	734.614	722.535	514.024	622.699	752.298	682.386	586.489	786.298	558.199	718.765	839.803	677.955	694.476	835.951
2612	8.70333	610.969	597.812	860.659	645.930	744.093	734.752	528.514	633.833	760.360	695.865	593.694	796.361	573.161	726.879	850.604	692.407	700.632	848.290
2613	8.70667	623.203	604.753	869.612	662.662	753.263	747.911	542.953	644.623	769.012	708.998	600.732	806.892	585.976	734.430	864.920	706.506	706.453	861.231
2614	8.71000	634.965	611.674	879.260	679.004	762.322	761.689	556.991	655.222	778.225	721.831	607.591	817.733	600.319	742.168	876.974	720.208	712.036	874.376
2615	8.71333	646.484	618.333	889.315	694.841	771.074	776.092	570.890	665.618	788.289	734.340	614.293	829.030	614.121	749.214	889.647	733.504	717.413	888.126
2616	8.71667	657.840	624.837	899.802	710.131	779.442	790.936	584.338	675.694	798.817	746.461	620.764	840.719	627.665	756.286	902.901	746.348	722.445	902.136
2617	8.72000	668.756	631.074	910.764	724.945	787.464	806.282	597.368	685.690	810.064	758.200	627.110	852.809	640.821	763.102	916.757	758.908	727.377	916.814
2618	8.72333	679.473	637.153	922.109	739.275	795.161	822.124	610.059	695.443	821.954	769.641	633.188	865.222	653.396	769.287	930.714	770.958	731.885	931.612
2619	8.72667	691.435	641.495	934.519	753.161	802.576	838.555	622.424	704.867	834.388	780.658	639.129	878.009	665.774	775.538	945.713	782.659	736.161	946.829
2620	8.73000	700.533	648.577	946.021	766.538	809.665	855.413	634.469	713.328	847.944	791.341	644.821	891.165	677.591	781.311	960.963	793.933	740.191	962.425
2621	8.73333	710.928	652.615	958.914	779.416	816.442	872.688	646.324	722.194	861.632	801.620	650.390	904.652	689.240	786.745	976.797	804.817	743.893	978.173
2622	8.73667	719.765	659.120	971.320	791.667	822.727	890.531	657.689	730.600	875.973	811.626	655.679	918.385	698.991	792.313	992.816	815.290	747.369	994.292
2623	8.74000	728.821	664.089	984.549	803.551	828.874	908.509	668.251	739.009	890.421	821.228	660.779	932.300	711.155	796.559	1009.434	825.394	750.605	1010.569
2624	8.74333	737.477	668.871	998.031	814.983	834.674	926.808	678.577	747.005	905.573	830.499	665.713	946.552	721.331	801.851	1027.387	835.124	753.501	1027.037
2625	8.74667	745.897	673.485	1011.831	825.943	840.152	945.426	688.457	754.823	921.171	839.358	670.464	961.051	731.304	805.672	1044.345	844.441	756.134	1043.692
2626	8.75000	753.974	677.835	1025.821	836.506	845.289	964.280	698.049	762.253	937.225	848.002	674.837	975.597	741.069	809.426	1061.885	853.421	758.476	1060.571
2627	8.75333	761.778	681.971	1040.100	846.637	850.129	983.441	707.118	769.780	953.390	855.907	679.386	990.383	750.202	813.154	1079.902	862.016	760.477	1077.473
2628	8.75667	769.227	685.855	1055.283	856.360	854.616	1002.796	715.734	776.823	969.934	863.123	684.155	1005.132	759.183	816.317	1098.112	870.307	762.162	1094.631
2629	8.76000	776.648	689.354	1069.942	865.689	858.775	1022.502	724.044	783.417	987.232	869.904	688.821	1019.963	767.576	818.969	1116.218	878.223	763.516	1111.862
2630	8.76333	783.401	692.848	1084.757	874.632	862.595	1042.410	733.910	791.239	1005.893	876.590	692.959	1034.968	775.680	821.271	1134.630	885.825	764.547	1129.291
2631	8.76667	789.797	696.135	1099.717	883.186	866.084	1062.655	741.618	797.369	1023.329	881.295	698.589	1049.558	783.580	823.362	1153.667	891.301	767.555	1145.895
2632	8.77000	794.635	699.964	1114.341	891.316	869.217	1082.958	747.506	807.124	1038.363	887.925	701.914	1065.102	790.853	824.852	1172.380	899.537	766.254	1164.018
2633	8.77333	801.026	702.541	1129.646	898.963	872.009	1103.761	755.997	809.279	1059.893	893.647	705.563	1080.702	797.868	826.058	1191.568	906.058	766.433	1181.701
2634	8.77667	806.802	704.981	1145.068	906.210	874.518	1124.847	761.369	818.063	1076.078	899.140	709.151	1096.126	804.446	826.583	1210.753	912.461	765.863	1199.434
2635	8.78000	812.286	707.233	1160.597	912.998	876.548	1146.119	767.887	822.957	1095.392	904.728	712.270	1111.960	810.784	826.885	1230.348	918.462	765.072	1217.195
2636	8.78333	817.516	709.160	1176.202	919.412	878.191	1167.677	775.773	824.638	1117.241	909.801	715.250	1127.794	816.775	826.591	1250.072	924.188	763.586	1235.032
