Frame	Time	handball_6 X	Y	Z	Roll	Pitch	Yaw	Residual	Rot[0]	Rot[1]	Rot[2]	Rot[3]	Rot[4]	Rot[5]	Rot[6]	Rot[7]	Rot[8]	
2596	8.65000	378.41925	517.35155	716.96215	56.90591	-53.51529	-7.24222	3.28601	0.58986	-0.73704	0.32989	0.07496	0.45674	0.88643	-0.80402	-0.49815	0.32467	
2597	8.65333	392.93319	526.95349	718.29234	58.16302	-55.29708	-6.62927	3.33426	0.56551	-0.75466	0.33269	0.06573	0.44335	0.89394	-0.82212	-0.48367	0.30032	
2598	8.65667	407.93525	536.62467	719.98302	59.52150	-56.81602	-6.00582	3.40236	0.54433	-0.77038	0.33200	0.05727	0.42896	0.90150	-0.83692	-0.47170	0.27761	
2599	8.66000	423.38690	546.53024	722.52040	61.65080	-58.51754	-4.88621	3.23275	0.52034	-0.78824	0.32851	0.04448	0.40919	0.91136	-0.85280	-0.45961	0.24798	
2600	8.66333	438.72073	556.21359	725.39141	63.64398	-60.16608	-3.60137	3.25830	0.49651	-0.80365	0.32807	0.03125	0.39425	0.91847	-0.86747	-0.44578	0.22086	
2601	8.66667	454.33844	565.84623	728.86299	65.77277	-61.72094	-2.23321	3.32562	0.47341	-0.81847	0.32557	0.01846	0.37875	0.92531	-0.88065	-0.43204	0.19441	
2602	8.67000	470.09295	575.76665	733.09897	68.36280	-63.32447	-0.51177	3.27904	0.44892	-0.83386	0.32117	0.00401	0.36129	0.93244	-0.89356	-0.41730	0.16554	
2603	8.67333	485.86275	585.39095	737.87264	71.07248	-64.82903	1.44595	3.21292	0.42519	-0.84765	0.31735	-0.01073	0.34587	0.93822	-0.90504	-0.40232	0.13796	
2604	8.67667	501.73689	594.75515	742.96372	73.79854	-66.16866	3.24522	3.14493	0.40340	-0.86121	0.30918	-0.02287	0.32829	0.94430	-0.91474	-0.38800	0.11274	
2605	8.68000	517.36489	604.27326	749.07680	77.23225	-67.67195	5.99594	3.23700	0.37783	-0.87413	0.30519	-0.03968	0.31403	0.94858	-0.92502	-0.37052	0.08396	
2606	8.68333	533.11538	613.55544	755.70710	81.11286	-68.99126	8.97978	3.15783	0.35412	-0.88690	0.29666	-0.05596	0.29656	0.95337	-0.93353	-0.35421	0.05539	
2607	8.68667	548.96933	622.79976	762.94640	85.81133	-70.21507	12.72240	3.11984	0.33018	-0.89933	0.28668	-0.07454	0.27792	0.95771	-0.94097	-0.33759	0.02472	
2608	8.69000	564.52310	631.80480	770.83517	90.56931	-71.32191	16.51692	3.08420	0.30704	-0.91102	0.27526	-0.09105	0.25979	0.96136	-0.94733	-0.32024	-0.00318	
2609	8.69333	579.66595	640.79416	779.27880	96.31515	-72.40240	21.41531	3.33504	0.28146	-0.92217	0.26530	-0.11039	0.24352	0.96359	-0.95320	-0.30050	-0.03326	
2610	8.69667	594.74532	649.45201	788.44360	101.77923	-73.26792	25.83458	3.31899	0.25912	-0.93276	0.25064	-0.12546	0.22480	0.96630	-0.95766	-0.28183	-0.05877	
2611	8.70000	610.13793	657.82734	798.05454	108.19286	-74.16586	31.02669	3.26306	0.23382	-0.94413	0.23228	-0.14064	0.20354	0.96891	-0.96206	-0.25921	-0.08519	
2612	8.70333	624.47737	666.13711	808.49835	114.15874	-74.86713	36.03837	3.35521	0.21110	-0.95300	0.21733	-0.15359	0.18724	0.97023	-0.96532	-0.23819	-0.10684	
2613	8.70667	638.38588	674.02234	819.92454	120.14613	-75.19312	40.52748	3.35741	0.19425	-0.96180	0.19288	-0.16607	0.16154	0.97279	-0.96679	-0.22100	-0.12834	
2614	8.71000	652.22228	681.81832	831.37175	126.46503	-75.55643	45.68411	3.34101	0.17425	-0.96933	0.17333	-0.17846	0.14202	0.97364	-0.96839	-0.20059	-0.14824	
2615	8.71333	665.69870	689.30881	843.41249	132.77705	-75.72325	50.76105	3.35212	0.15599	-0.97597	0.15216	-0.19100	0.12134	0.97406	-0.96912	-0.18101	-0.16748	
2616	8.71667	678.79875	696.56434	855.88119	138.92735	-75.80491	55.70367	3.32495	0.13818	-0.98171	0.13096	-0.20259	0.10142	0.97400	-0.96947	-0.16112	-0.18487	
2617	8.72000	691.49961	703.62050	868.91366	145.02187	-75.78857	60.57008	3.24603	0.12063	-0.98669	0.10900	-0.21382	0.08140	0.97348	-0.96940	-0.14074	-0.20116	
2618	8.72333	703.79993	710.33741	882.28773	150.80112	-75.64352	65.10715	3.26582	0.10437	-0.99076	0.08656	-0.22492	0.06126	0.97245	-0.96877	-0.12096	-0.21645	
2619	8.72667	716.02033	716.61418	896.33262	155.49464	-75.47285	68.46515	2.97009	0.09207	-0.99379	0.06250	-0.23333	0.03949	0.97160	-0.96803	-0.10404	-0.22824	
2620	8.73000	727.40163	722.97239	910.65311	160.91431	-75.21304	72.68118	3.21792	0.07598	-0.99630	0.04015	-0.24365	0.02049	0.96965	-0.96688	-0.08345	-0.24120	
2621	8.73333	738.72517	728.70508	925.47435	165.44418	-74.93191	75.84588	2.94969	0.06357	-0.99786	0.01515	-0.25207	-0.00137	0.96771	-0.96562	-0.06534	-0.25162	
2622	8.73667	749.17133	734.63103	940.55210	170.13307	-74.42819	79.26875	3.31776	0.04999	-0.99872	-0.00835	-0.26375	-0.02126	0.96436	-0.96329	-0.04600	-0.26448	
2623	8.74000	759.73357	739.98129	955.96283	174.76578	-74.22552	82.50785	3.11299	0.03545	-0.99878	-0.03451	-0.26953	-0.04280	0.96204	-0.96234	-0.02480	-0.27072	
2624	8.74333	769.66529	745.26555	971.89755	179.02174	-73.92791	85.39821	3.05298	0.02221	-0.99795	-0.06007	-0.27595	-0.06387	0.95905	-0.96091	-0.00473	-0.27681	
2625	8.74667	779.23366	750.11751	987.91870	-177.09383	-73.54745	87.90376	3.04553	0.01036	-0.99627	-0.08570	-0.28303	-0.08512	0.95533	-0.95905	0.01436	-0.28286	
2626	8.75000	788.50382	754.68192	1004.22907	-173.31236	-73.19263	90.28783	3.03370	-0.00145	-0.99374	-0.11168	-0.28915	-0.10649	0.95134	-0.95728	0.03367	-0.28719	
2627	8.75333	797.27659	759.14690	1020.78129	-169.51608	-72.81380	92.64244	2.97030	-0.01362	-0.99027	-0.13846	-0.29516	-0.12832	0.94679	-0.95535	0.05376	-0.29055	
2628	8.75667	805.65572	763.32100	1037.64799	-165.87453	-72.52444	94.88062	2.88304	-0.02555	-0.98605	-0.16446	-0.29921	-0.14943	0.94241	-0.95385	0.07329	-0.29122	
2629	8.76000	813.68077	767.14179	1054.61951	-162.47612	-72.22768	96.72432	2.81737	-0.03574	-0.98061	-0.19270	-0.30314	-0.17310	0.93709	-0.95228	0.09191	-0.29107	
2630	8.76333	821.67311	770.90990	1071.99158	-158.32533	-71.75588	99.17399	2.84084	-0.04991	-0.97333	-0.22390	-0.30906	-0.19812	0.93018	-0.94973	0.11563	-0.29093	
2631	8.76667	828.75990	774.47544	1089.26766	-154.47894	-71.46960	101.27336	2.72068	-0.06213	-0.96487	-0.25526	-0.31168	-0.22421	0.92336	-0.94816	0.13693	-0.28680	
2632	8.77000	835.37955	778.12713	1106.25814	-150.19618	-70.46673	103.72744	2.85711	-0.07934	-0.95411	-0.28877	-0.32480	-0.24913	0.91238	-0.94245	0.16618	-0.29013	
2633	8.77333	842.34158	780.14913	1124.58580	-147.76949	-70.50510	104.58464	2.70588	-0.08403	-0.94525	-0.31534	-0.32297	-0.27354	0.90602	-0.94267	0.17798	-0.28230	
2634	8.77667	848.46753	783.09077	1142.08867	-144.20966	-69.77341	106.12730	2.88149	-0.09604	-0.93167	-0.35038	-0.33213	-0.30184	0.89363	-0.93833	0.20219	-0.28045	
2635	8.78000	854.56077	785.09397	1160.28703	-141.43184	-69.41965	107.08317	2.89123	-0.10326	-0.91883	-0.38092	-0.33601	-0.32822	0.88282	-0.93618	0.21915	-0.27484	
2636	8.78333	860.57851	786.23775	1179.00117	-138.92920	-69.33773	107.77081	2.70961	-0.10770	-0.90555	-0.41035	-0.33602	-0.35530	0.87227	-0.93568	0.23183	-0.26602	
2637	8.78667	865.92549	787.57432	1197.38428	-136.21167	-68.93935	108.47429	2.71169	-0.11387	-0.88933	-0.44286	-0.34084	-0.38374	0.85824	-0.93320	0.24867	-0.25942	
2638	8.79000	870.58387	788.44327	1216.26568	-132.70126	-69.12378	109.76328	2.78050	-0.12049	-0.87041	-0.47735	-0.33536	-0.41689	0.84483	-0.93435	0.26188	-0.24167	
2639	8.79333	875.42557	788.94897	1234.87111	-129.91119	-68.70678	110.29120	2.80475	-0.12593	-0.84963	-0.51213	-0.34061	-0.44782	0.82671	-0.93173	0.27854	-0.23299	
2640	8.79667	879.89781	789.03242	1253.77037	-127.29128	-68.23215	110.60892	2.73676	-0.13053	-0.82716	-0.54660	-0.34711	-0.47830	0.80669	-0.92869	0.29503	-0.22468	
2641	8.80000	883.91247	789.61242	1272.95477	-125.65774	-67.98795	110.26110	2.51534	-0.12979	-0.80773	-0.57508	-0.35161	-0.50480	0.78838	-0.92711	0.30453	-0.21849	
2642	8.80333	887.75026	787.55968	1290.44170	-122.05907	-67.66415	110.77010	2.85080	-0.13477	-0.77429	-0.61832	-0.35534	-0.54474	0.75960	-0.92497	0.32208	-0.20172	
2643	8.80667	891.30317	786.20265	1309.12376	-119.55894	-67.63273	110.83331	2.81298	-0.13534	-0.74715	-0.65073	-0.35566	-0.57636	0.73574	-0.92476	0.33101	-0.18773	
2644	8.81000	894.72144	784.15149	1327.59021	-116.96550	-67.47336	110.89262	2.79551	-0.13662	-0.71723	-0.68331	-0.35792	-0.60744	0.70916	-0.92370	0.34146	-0.17372	
2645	8.81333	897.46619	781.75242	1345.89580	-114.14733	-67.38811	111.12592	2.75337	-0.13858	-0.68519	-0.71506	-0.35865	-0.63830	0.68114	-0.92313	0.35084	-0.15729	
2646	8.81667	900.15094	778.69542	1363.95426	-111.09854	-67.16214	111.53536	2.71597	-0.14247	-0.65046	-0.74606	-0.36103	-0.66766	0.65106	-0.92161	0.36211	-0.13971	
2647	8.82000	902.85545	775.15263	1381.66383	-107.94975	-67.06520	112.13151	2.67405	-0.14681	-0.61554	-0.77431	-0.36097	-0.69547	0.62131	-0.92095	0.37072	-0.12009	
2648	8.82333	905.17049	771.16868	1398.95832	-105.01432	-66.87454	112.44268	2.71592	-0.14993	-0.57854	-0.80176	-0.36300	-0.72208	0.58893	-0.91965	0.37934	-0.10174	
2649	8.82667	907.42087	766.46492	1415.50000	-101.26458	-66.77006	113.35317	2.95350	-0.15635	-0.53658	-0.82924	-0.36211	-0.74997	0.55356	-0.91893	0.38682	-0.07705	
2650	8.83000	909.39792	761.56033	1431.64319	-98.23721	-66.68182	113.70953	3.02064	-0.15917	-0.49663	-0.85325	-0.36243	-0.77453	0.51842	-0.91832	0.39175	-0.05671	
2651	8.83333	911.32962	756.20802	1447.01735	-95.35059	-66.58776	113.99458	3.12333	-0.16158	-0.45674	-0.87481	-0.36301	-0.79680	0.48306	-0.91767	0.39561	-0.03705	
2652	8.83667	913.12053	750.54775	1461.75855	-92.87931	-66.54723	113.89948	3.17551	-0.16124	-0.41712	-0.89443	-0.36387	-0.81732	0.44675	-0.91739	0.39749	-0.01999	
2653	8.84000	914.95778	744.28740	1475.82010	-91.03080	-66.47092	113.42995	3.21602	-0.15874	-0.38102	-0.91084	-0.36630	-0.83397	0.41270	-0.91686	0.39915	-0.00718	
2654	8.84333	916.07939	738.68063	1488.88281	-89.52292	-66.48491	112.76833	3.18404	-0.15441	-0.34718	-0.92500	-0.36790	-0.84870	0.37995	-0.91696	0.39898	0.00332	
2655	8.84667	917.62938	731.82312	1501.14732	-88.27287	-66.45902	111.76747	3.22204	-0.14812	-0.31183	-0.93852	-0.37093	-0.86220	0.34501	-0.91677	0.39922	0.01204	
2656	8.85000	919.35820	724.88145	1512.59615	-86.96976	-66.30373	111.13544	3.32731	-0.14491	-0.28040	-0.94888	-0.37485	-0.87196	0.31492	-0.91569	0.40133	0.02125	
2657	8.85333	920.88556	717.86381	1523.21580	-86.09472	-66.24318	110.30871	3.33941	-0.13982	-0.25306	-0.95729	-0.37781	-0.88001	0.28781	-0.91526	0.40192	0.02744	
2658	8.85667	922.42554	710.59373	1532.88441	-85.56625	-66.14767	109.16311	3.39872	-0.13274	-0.22630	-0.96497	-0.38197	-0.88670	0.26049	-0.91459	0.40317	0.03126	
2659	8.86000	924.09378	703.36392	1541.55121	-85.21847	-65.98924	108.21749	3.38734	-0.12721	-0.20540	-0.97038	-0.38651	-0.89072	0.23921	-0.91347	0.40549	0.03392	
2660	8.86333	925.57881	696.10454	1549.31188	-85.06303	-65.75642	107.15019	3.43787	-0.12108	-0.18564	-0.97513	-0.39236	-0.89341	0.21880	-0.91181	0.40909	0.03534	
2661	8.86667	927.37636	688.96027	1556.17396	-84.97608	-65.44538	106.38233	3.57078	-0.11721	-0.17154	-0.97818	-0.39869	-0.89398	0.20454	-0.90957	0.41396	0.03639	
2662	8.87000	929.21533	681.77322	1562.15581	-85.10332	-65.09027	105.55884	3.54720	-0.11297	-0.16016	-0.98061	-0.40576	-0.89344	0.19267	-0.90697	0.41965	0.03595	
2663	8.87333	931.15154	674.67146	1567.25952	-85.43400	-64.67754	104.63364	3.59731	-0.10806	-0.15061	-0.98267	-0.41384	-0.89193	0.18221	-0.90391	0.42635	0.03405	
2664	8.87667	933.25990	667.76471	1571.41687	-85.95236	-64.23991	103.78416	3.65465	-0.10355	-0.14550	-0.98392	-0.42209	-0.88932	0.17593	-0.90062	0.43352	0.03068	
2665	8.88000	935.49551	661.01747	1574.92063	-86.53459	-63.76109	102.97223	3.69484	-0.09925	-0.14208	-0.98487	-0.43083	-0.88604	0.17123	-0.89696	0.44131	0.02672	
2666	8.88333	937.93745	654.35400	1577.83637	-87.24342	-63.20021	102.21634	3.64358	-0.09541	-0.14165	-0.98531	-0.44066	-0.88154	0.16940	-0.89259	0.45035	0.02168	
2667	8.88667	940.39787	647.92587	1579.69299	-87.91303	-62.65758	101.81321	3.74866	-0.09403	-0.14608	-0.98479	-0.44958	-0.87634	0.17292	-0.88828	0.45900	0.01673	
2668	8.89000	943.14095	641.49213	1581.26044	-88.87679	-62.00621	100.93485	3.70565	-0.08904	-0.14822	-0.98494	-0.46085	-0.87052	0.17266	-0.88300	0.46929	0.00920	
2669	8.89333	946.78345	634.94143	1582.40044	-89.80802	-61.56190	100.49460	3.28416	-0.08674	-0.15687	-0.98380	-0.46824	-0.86523	0.17924	-0.87933	0.47621	0.00160	
2670	8.89667	949.76241	628.97077	1582.65855	-90.65450	-60.89656	99.93134	3.25416	-0.08389	-0.16193	-0.98323	-0.47910	-0.85862	0.18229	-0.87374	0.48636	-0.00556	
2671	8.90000	953.14619	623.18196	1582.57347	-91.57891	-60.31509	99.51996	3.26002	-0.08191	-0.17081	-0.98189	-0.48841	-0.85192	0.18894	-0.86876	0.49504	-0.01365	
2672	8.90333	956.53323	617.59233	1581.79531	-92.42713	-59.55243	99.22529	3.26690	-0.08124	-0.17989	-0.98033	-0.50020	-0.84339	0.19621	-0.86209	0.50630	-0.02146	
2673	8.90667	960.02477	612.05295	1580.62931	-93.15993	-58.81797	98.98344	3.19366	-0.08085	-0.18783	-0.97887	-0.51141	-0.83514	0.20249	-0.85553	0.51697	-0.02854	
2674	8.91000	963.72551	606.72264	1578.93708	-93.97557	-58.05857	98.79836	3.14344	-0.08092	-0.19800	-0.97686	-0.52283	-0.82598	0.21073	-0.84859	0.52778	-0.03668	
2675	8.91333	967.59569	601.50476	1576.77182	-94.88734	-57.24958	98.58736	3.21877	-0.08078	-0.20937	-0.97450	-0.53492	-0.81586	0.21962	-0.84104	0.53901	-0.04609	
2676	8.91667	971.41775	596.11365	1574.18784	-95.64645	-56.49010	98.56088	3.16714	-0.08218	-0.22081	-0.97185	-0.54593	-0.80585	0.22926	-0.83379	0.54940	-0.05432	
2677	8.92000	975.49590	590.92016	1571.42765	-96.60384	-55.69236	98.25327	3.11805	-0.08091	-0.23160	-0.96944	-0.55780	-0.79554	0.23661	-0.82602	0.55990	-0.06482	
2678	8.92333	979.67204	585.81154	1568.19898	-97.42297	-54.90773	98.39293	3.15169	-0.08391	-0.24624	-0.96557	-0.56874	-0.78382	0.24931	-0.81823	0.57008	-0.07427	
2679	8.92667	983.98174	580.69022	1564.80007	-98.28626	-54.04653	98.28582	3.10955	-0.08461	-0.25805	-0.96242	-0.58100	-0.77191	0.25805	-0.80949	0.58100	-0.08462	
2680	8.93000	988.39713	575.55933	1561.26231	-99.07095	-53.26349	98.39678	3.11882	-0.08734	-0.27153	-0.95846	-0.59172	-0.75987	0.26919	-0.80139	0.59066	-0.09430	
2681	8.93333	992.96537	570.22691	1557.57810	-99.86964	-52.34937	98.28122	3.10313	-0.08798	-0.28197	-0.95538	-0.60448	-0.74721	0.27620	-0.79175	0.60180	-0.10470	
2682	8.93667	997.57278	564.95627	1553.46397	-100.67461	-51.49329	98.32645	3.03088	-0.09016	-0.29464	-0.95135	-0.61604	-0.73406	0.28573	-0.78254	0.61183	-0.11533	
2683	8.94000	1001.99034	559.58140	1548.97725	-101.56239	-50.80937	98.33518	2.97987	-0.09160	-0.30839	-0.94684	-0.62523	-0.72224	0.29573	-0.77505	0.61908	-0.12666	
2684	8.94333	1006.88373	554.08767	1544.86864	-102.25429	-49.80712	98.36230	3.07807	-0.09386	-0.31856	-0.94325	-0.63850	-0.70767	0.30253	-0.76388	0.63066	-0.13698	
2685	8.94667	1012.12233	547.99300	1540.19557	-103.90910	-48.80711	98.18389	3.32148	-0.09375	-0.34191	-0.93504	-0.65189	-0.68878	0.31722	-0.75250	0.63929	-0.15831	
2686	8.95000	1016.85468	542.61050	1535.62267	-104.37540	-47.96345	98.58495	3.17771	-0.09996	-0.35289	-0.93031	-0.66210	-0.67434	0.32693	-0.74272	0.64864	-0.16625	
2687	8.95333	1021.72175	536.94882	1531.06982	-104.74454	-47.01840	99.05365	3.10629	-0.10728	-0.36267	-0.92572	-0.67327	-0.65862	0.33605	-0.73157	0.65931	-0.17352	
2688	8.95667	1026.49013	531.09949	1526.35559	-105.35174	-46.15896	99.47233	3.00635	-0.11399	-0.37560	-0.91975	-0.68322	-0.64248	0.34705	-0.72126	0.66794	-0.18338	
2689	8.96000	1031.32212	525.14358	1521.85878	-105.91092	-45.23498	99.85677	3.05262	-0.12055	-0.38698	-0.91417	-0.69381	-0.62579	0.35640	-0.71000	0.67722	-0.19305	
2690	8.96333	1036.08927	518.90884	1517.05316	-106.47017	-44.30972	100.48429	3.04482	-0.13021	-0.40068	-0.90692	-0.70363	-0.60710	0.36924	-0.69854	0.68621	-0.20288	
2691	8.96667	1040.89692	512.72721	1512.56325	-107.04753	-43.42447	101.05742	2.97488	-0.13930	-0.41377	-0.89966	-0.71280	-0.58877	0.38115	-0.68740	0.69437	-0.21292	
2692	8.97000	1045.62897	506.21846	1507.97393	-107.52918	-42.38380	101.70522	2.95668	-0.14985	-0.42534	-0.89254	-0.72329	-0.56832	0.39226	-0.67409	0.70435	-0.22247	
2693	8.97333	1050.14221	499.48826	1503.67468	-108.00394	-41.47250	102.27980	2.90375	-0.15936	-0.43597	-0.88574	-0.73213	-0.54969	0.40228	-0.66226	0.71259	-0.23159	
2694	8.97667	1054.65537	492.77177	1499.47447	-108.44872	-40.51996	102.92824	2.88331	-0.17008	-0.44632	-0.87856	-0.74091	-0.52990	0.41263	-0.64971	0.72111	-0.24056	
2695	8.98000	1059.01866	485.93425	1495.33723	-108.94453	-39.54128	103.48925	2.86670	-0.17988	-0.45616	-0.87153	-0.74989	-0.50981	0.42161	-0.63663	0.72939	-0.25036	
2696	8.98333	1063.38922	479.09453	1491.45777	-109.34588	-38.53702	104.11255	2.86519	-0.19072	-0.46460	-0.86474	-0.75860	-0.48933	0.43022	-0.62302	0.73804	-0.25912	
2697	8.98667	1067.62091	472.23504	1487.83375	-109.68615	-37.57294	104.66410	2.86474	-0.20064	-0.47124	-0.85888	-0.76676	-0.47015	0.43708	-0.60977	0.74625	-0.26699	
2698	8.99000	1071.72195	465.30160	1484.28298	-110.04512	-36.67786	105.19262	2.85795	-0.21018	-0.47783	-0.85294	-0.77398	-0.45169	0.44377	-0.59732	0.75342	-0.27490	
2699	8.99333	1075.62936	458.30167	1481.10297	-110.42441	-35.87520	105.65023	2.88116	-0.21859	-0.48418	-0.84722	-0.78025	-0.43468	0.44973	-0.58602	0.75935	-0.28277	
2700	8.99667	1079.46855	451.55164	1478.16846	-110.79250	-35.01720	105.89201	2.85308	-0.22426	-0.48831	-0.84336	-0.78768	-0.41874	0.45190	-0.57382	0.76564	-0.29073	
2701	9.00000	1083.35122	444.44947	1475.16928	-110.85400	-33.80434	106.50043	2.84850	-0.23601	-0.48899	-0.83975	-0.79672	-0.39739	0.45532	-0.55636	0.77651	-0.29581	
2702	9.00333	1086.80742	437.53491	1472.57388	-111.02814	-32.99863	106.90675	2.85174	-0.24390	-0.49115	-0.83623	-0.80244	-0.38203	0.45843	-0.54462	0.78283	-0.30094	
2703	9.00667	1090.13454	430.64259	1470.36717	-111.16496	-32.19545	107.22169	2.85332	-0.25054	-0.49197	-0.83378	-0.80830	-0.36769	0.45985	-0.53281	0.78915	-0.30554	
2704	9.01000	1093.17224	424.06198	1468.32664	-111.12194	-31.29457	107.69305	2.95716	-0.25970	-0.49057	-0.83180	-0.81409	-0.35210	0.46183	-0.51944	0.79710	-0.30793	
2705	9.01333	1096.15071	417.11423	1466.52715	-111.22374	-30.57575	107.95724	2.90883	-0.26544	-0.49057	-0.82999	-0.81902	-0.33947	0.46257	-0.50868	0.80256	-0.31168	
2706	9.01667	1099.43678	409.64968	1465.02289	-111.73019	-30.16710	107.81112	2.60161	-0.26445	-0.49528	-0.82750	-0.82312	-0.33119	0.46128	-0.50252	0.80313	-0.32009	
2707	9.02000	1102.05604	402.69236	1463.99595	-111.90824	-29.50665	108.08648	2.57487	-0.27019	-0.49655	-0.82489	-0.82730	-0.31854	0.46272	-0.49252	0.80745	-0.32473	
2708	9.02333	1104.56851	395.81012	1463.25162	-111.90440	-28.84998	108.52231	2.71647	-0.27825	-0.49595	-0.82256	-0.83052	-0.30598	0.46542	-0.48252	0.81265	-0.32676	
2709	9.02667	1106.83469	388.83877	1462.80319	-111.92522	-28.21901	108.87817	2.80002	-0.28510	-0.49524	-0.82064	-0.83375	-0.29423	0.46722	-0.47284	0.81742	-0.32902	
2710	9.03000	1108.93141	381.93783	1462.58733	-111.86539	-27.62497	109.31534	2.92329	-0.29306	-0.49380	-0.81870	-0.83613	-0.28292	0.46994	-0.46368	0.82226	-0.32997	
2711	9.03333	1110.82676	375.04645	1462.79689	-111.95738	-27.00771	109.68732	2.89394	-0.30015	-0.49395	-0.81604	-0.83887	-0.27058	0.47232	-0.45411	0.82632	-0.33314	
2712	9.03667	1112.52171	368.22023	1463.25119	-111.83013	-26.39772	110.13651	2.91711	-0.30836	-0.49121	-0.81463	-0.84098	-0.25948	0.47479	-0.44460	0.83150	-0.33308	
2713	9.04000	1114.00873	361.27952	1463.99879	-111.80152	-25.86846	110.47123	2.87553	-0.31469	-0.48962	-0.81317	-0.84297	-0.24963	0.47653	-0.43631	0.83544	-0.33418	
2714	9.04333	1115.32813	354.73221	1465.27208	-111.56315	-25.20053	111.09892	3.10404	-0.32572	-0.48544	-0.81133	-0.84416	-0.23714	0.48078	-0.42579	0.84150	-0.33255	
2715	9.04667	1116.42937	348.05591	1466.64362	-111.42049	-24.55182	111.49263	3.00785	-0.33326	-0.48154	-0.81059	-0.84634	-0.22611	0.48227	-0.41552	0.84676	-0.33219	
2716	9.05000	1117.51939	341.60074	1468.30160	-111.18000	-23.94066	111.96943	3.03350	-0.34193	-0.47662	-0.80989	-0.84760	-0.21574	0.48481	-0.40579	0.85223	-0.33022	
2717	9.05333	1118.31206	335.05846	1470.32115	-110.93156	-23.40991	112.34180	2.98876	-0.34884	-0.47150	-0.80994	-0.84880	-0.20743	0.48633	-0.39731	0.85713	-0.32785	
2718	9.05667	1118.82044	328.62854	1472.87292	-110.65054	-23.10242	112.64236	3.12374	-0.35410	-0.46684	-0.81035	-0.84891	-0.20310	0.48796	-0.39238	0.86071	-0.32438	
2719	9.06000	1119.39302	322.41503	1475.68342	-110.51923	-22.49553	113.17278	2.99998	-0.36356	-0.46325	-0.80822	-0.84937	-0.19149	0.49183	-0.38261	0.86529	-0.32385	
2720	9.06333	1119.67699	316.26374	1478.76514	-110.19479	-21.97222	113.40387	3.00262	-0.36836	-0.45629	-0.81000	-0.85107	-0.18514	0.49133	-0.37416	0.87036	-0.32014	
2721	9.06667	1119.76189	310.18553	1482.26437	-109.89864	-21.48045	113.57131	3.00522	-0.37211	-0.44965	-0.81200	-0.85290	-0.17949	0.49025	-0.36618	0.87499	-0.31672	
2722	9.07000	1120.05341	304.33695	1485.84251	-109.54386	-20.93608	113.79875	2.89547	-0.37688	-0.44197	-0.81402	-0.85456	-0.17311	0.48965	-0.35733	0.88017	-0.31244	
2723	9.07333	1120.15919	298.70631	1489.94522	-109.28457	-20.48987	113.85455	2.89619	-0.37883	-0.43567	-0.81651	-0.85671	-0.16861	0.48745	-0.35004	0.88417	-0.30937	
2724	9.07667	1120.03573	293.07157	1494.18693	-108.97437	-19.99697	113.88084	2.83818	-0.38043	-0.42823	-0.81969	-0.85926	-0.16407	0.48451	-0.34197	0.88865	-0.30554	
2725	9.08000	1119.68211	287.52204	1498.80698	-108.72160	-19.53613	113.87492	2.82011	-0.38144	-0.42169	-0.82261	-0.86179	-0.15970	0.48147	-0.33440	0.89257	-0.30249	
2726	9.08333	1119.30584	282.07925	1503.75515	-108.46585	-19.07637	113.91093	2.86103	-0.38306	-0.41520	-0.82515	-0.86397	-0.15502	0.47908	-0.32683	0.89642	-0.29935	
2727	9.08667	1118.60262	276.82441	1509.03796	-108.22233	-18.61522	113.85925	2.84261	-0.38333	-0.40862	-0.82830	-0.86670	-0.15081	0.47549	-0.31921	0.90016	-0.29635	
2728	9.09000	1117.84100	271.43631	1514.66165	-107.99490	-18.01032	113.75105	2.83053	-0.38303	-0.40121	-0.83206	-0.87046	-0.14473	0.47049	-0.30919	0.90448	-0.29379	
2729	9.09333	1116.84385	266.35293	1520.53514	-107.85419	-17.53032	113.52762	2.85632	-0.38065	-0.39556	-0.83585	-0.87429	-0.14048	0.46464	-0.30121	0.90763	-0.29236	
2730	9.09667	1115.67483	261.30711	1526.71934	-107.64270	-17.06495	113.38163	2.86180	-0.37938	-0.38917	-0.83941	-0.87747	-0.13641	0.45982	-0.29346	0.91101	-0.28974	
2731	9.10000	1114.55373	256.40392	1533.29164	-107.51338	-16.47746	113.10008	2.88815	-0.37623	-0.38292	-0.84370	-0.88205	-0.13074	0.45266	-0.28364	0.91448	-0.28857	
2732	9.10333	1113.10865	251.65120	1540.05448	-107.36757	-15.94092	112.87011	2.85529	-0.37370	-0.37691	-0.84752	-0.88596	-0.12551	0.44646	-0.27465	0.91771	-0.28702	
2733	9.10667	1111.62505	246.99680	1547.16560	-107.13038	-15.48885	112.60063	2.92754	-0.37035	-0.37000	-0.85202	-0.88968	-0.12241	0.43987	-0.26705	0.92093	-0.28385	
2734	9.11000	1109.79151	242.42802	1554.45560	-107.11536	-14.89225	112.27534	2.87340	-0.36633	-0.36544	-0.85572	-0.89429	-0.11574	0.43226	-0.25700	0.92361	-0.28441	
2735	9.11333	1108.06844	238.09531	1562.34185	-107.00005	-14.33497	111.91161	3.16141	-0.36156	-0.35961	-0.86021	-0.89887	-0.11056	0.42403	-0.24759	0.92653	-0.28327	
2736	9.11667	1105.98454	233.62182	1570.14111	-107.00665	-13.73289	111.35020	3.04112	-0.35366	-0.35506	-0.86537	-0.90475	-0.10495	0.41282	-0.23740	0.92893	-0.28412	
