FILE_VERSION	2.0.0
NO_OF_FRAMES	16296
NO_OF_CAMERAS	8
NO_OF_MARKERS	6
FREQUENCY	300
DESCRIPTION	--
TIME_STAMP	2026-08-06, 08:59:33.376	5996.27357670
DATA_INCLUDED	3D
MARKER_NAMES	handball_6 - 1	handball_6 - 2	handball_6 - 3	handball_6 - 4	handball_6 - 5	handball_6 - 6
TRAJECTORY_TYPES	Mixed	Mixed	Mixed	Mixed	Mixed	Mixed
Frame	Time	handball_6 - 1 X	handball_6 - 1 Y	handball_6 - 1 Z	handball_6 - 2 X	handball_6 - 2 Y	handball_6 - 2 Z	handball_6 - 3 X	handball_6 - 3 Y	handball_6 - 3 Z	handball_6 - 4 X	handball_6 - 4 Y	handball_6 - 4 Z	handball_6 - 5 X	handball_6 - 5 Y	handball_6 - 5 Z	handball_6 - 6 X	handball_6 - 6 Y	handball_6 - 6 Z	
7410	24.69667	118.939	574.920	1249.424	208.067	620.397	1073.593	100.866	691.041	1177.317	109.547	516.284	1166.009	233.259	648.872	1208.477	226.402	533.087	1174.343
7411	24.70000	118.864	574.691	1251.938	208.017	620.819	1076.280	100.702	691.051	1180.160	109.561	516.323	1168.303	233.114	648.898	1211.300	226.405	533.208	1176.706
7412	24.70333	118.802	574.454	1254.526	207.953	621.186	1078.927	100.568	690.987	1183.003	109.564	516.314	1170.656	232.942	648.847	1214.095	226.398	533.296	1179.100
7413	24.70667	118.622	574.139	1256.933	207.918	621.492	1081.594	100.445	690.885	1185.839	109.532	516.285	1172.890	232.809	648.787	1216.922	226.338	533.347	1181.503
7414	24.71000	118.521	573.799	1259.400	207.968	621.780	1084.295	100.341	690.747	1188.654	109.583	516.194	1175.169	232.690	648.639	1219.745	226.392	533.327	1183.982
7415	24.71333	118.523	573.394	1261.922	208.100	622.064	1087.102	100.272	690.564	1191.509	109.734	516.077	1177.472	232.651	648.490	1222.686	226.477	533.381	1186.455
7416	24.71667	118.528	572.884	1264.370	208.353	622.385	1089.958	100.247	690.337	1194.361	109.963	515.910	1179.669	232.629	648.295	1225.705	226.656	533.331	1188.941
7417	24.72000	118.508	572.327	1266.818	208.678	622.666	1092.881	100.290	690.060	1197.318	110.188	515.734	1181.864	232.669	648.001	1228.703	226.812	533.305	1191.455
7418	24.72333	118.542	571.696	1269.408	208.980	622.899	1095.736	100.354	689.728	1200.278	110.453	515.479	1184.146	232.639	647.690	1231.712	227.023	533.221	1193.999
7419	24.72667	118.552	571.067	1271.991	209.233	623.107	1098.593	100.362	689.379	1203.290	110.663	515.228	1186.440	232.600	647.398	1234.908	227.149	533.103	1196.548
7420	24.73000	118.528	570.305	1274.471	209.601	623.445	1101.613	100.454	688.979	1206.334	110.978	514.962	1188.587	232.572	647.046	1238.048	227.389	533.044	1199.099
7421	24.73333	118.595	569.795	1276.574	209.991	623.782	1104.569	100.422	688.541	1209.329	111.268	514.734	1190.569	232.554	646.628	1241.171	227.606	532.898	1201.576
7422	24.73667	118.748	568.868	1279.140	210.408	624.109	1107.574	100.422	688.055	1212.369	111.698	514.353	1192.716	232.553	646.205	1244.387	227.895	532.779	1204.058
7423	24.74000	118.808	567.992	1281.666	210.694	624.336	1110.470	101.053	687.682	1216.043	111.899	514.183	1194.938	232.567	645.736	1247.575	228.139	532.623	1206.520
7424	24.74333	118.876	567.045	1284.022	211.041	624.702	1113.531	100.984	687.097	1219.113	112.266	513.788	1196.959	232.580	645.234	1250.785	228.367	532.419	1208.992
7425	24.74667	118.929	566.028	1286.535	211.333	624.992	1116.540	101.050	686.420	1222.337	112.623	513.352	1199.098	232.544	644.733	1254.057	228.594	532.214	1211.485
7426	24.75000	118.769	565.368	1288.920	211.622	625.266	1119.607	101.095	685.839	1225.504	112.792	513.061	1201.184	232.568	644.105	1257.177	228.815	531.896	1213.930
7427	24.75333	118.928	564.335	1291.260	211.955	625.388	1122.566	101.214	685.175	1228.709	113.198	512.582	1203.275	232.607	643.487	1260.432	229.146	531.614	1216.403
7428	24.75667	119.073	563.240	1293.594	212.338	625.562	1125.633	101.369	684.458	1231.953	113.611	512.103	1205.310	232.750	642.777	1263.721	229.473	531.269	1218.850
7429	24.76000	119.257	562.154	1296.251	212.788	625.697	1128.707	101.454	683.743	1235.065	114.034	511.566	1207.507	232.899	642.027	1266.884	229.811	530.836	1221.296
7430	24.76333	119.475	560.958	1298.884	213.258	625.839	1131.826	101.583	682.922	1238.240	114.511	510.973	1209.689	233.013	641.233	1270.162	230.156	530.397	1223.810
7431	24.76667	119.700	559.885	1301.247	213.688	625.843	1134.819	101.751	682.130	1241.374	114.971	510.404	1211.805	233.224	640.434	1273.421	230.542	529.923	1226.314
7432	24.77000	119.911	558.661	1303.733	214.166	625.842	1137.904	101.860	681.212	1244.397	115.511	509.714	1213.922	233.437	639.581	1276.561	230.988	529.403	1228.780
7433	24.77333	120.208	557.449	1306.154	214.755	625.798	1140.993	102.126	680.278	1247.428	116.134	509.039	1216.016	233.732	638.741	1279.774	231.498	528.870	1231.248
7434	24.77667	120.261	556.121	1308.497	215.385	625.666	1143.958	102.424	679.343	1250.456	116.687	508.340	1217.991	234.088	637.802	1282.888	232.049	528.243	1233.664
7435	24.78000	120.610	554.869	1310.745	216.153	625.522	1146.877	102.776	678.359	1253.398	117.403	507.602	1219.949	234.457	636.803	1285.905	232.687	527.639	1236.112
7436	24.78333	120.912	553.476	1312.966	216.889	625.302	1149.854	103.133	677.339	1256.300	118.118	506.807	1221.893	234.800	635.859	1289.074	233.294	526.929	1238.568
7437	24.78667	121.438	552.232	1315.263	217.642	625.036	1152.780	103.492	676.225	1259.052	118.900	505.952	1223.945	235.126	634.891	1292.167	233.893	526.188	1241.042
7438	24.79000	121.718	550.901	1317.652	218.441	624.825	1155.785	103.877	675.133	1261.746	119.658	505.113	1225.949	235.523	633.842	1295.125	234.568	525.467	1243.516
7439	24.79333	121.964	549.597	1319.848	219.209	624.525	1158.685	104.381	674.023	1264.449	120.339	504.286	1227.843	235.914	632.724	1298.073	235.220	524.614	1245.901
7440	24.79667	122.706	548.239	1321.748	219.982	624.116	1161.415	104.946	672.906	1267.143	121.227	503.378	1229.704	236.422	631.588	1301.017	235.950	523.771	1248.331
7441	24.80000	123.136	546.912	1324.220	220.771	623.585	1164.149	105.486	671.806	1269.744	121.952	502.439	1231.825	236.949	630.437	1303.896	236.641	522.841	1250.687
7442	24.80333	123.470	545.594	1326.427	221.459	622.951	1166.770	106.159	670.702	1272.409	122.510	501.531	1233.825	237.479	629.170	1306.645	237.215	521.795	1253.008
7443	24.80667	123.766	544.313	1328.701	222.121	622.240	1169.287	106.818	669.547	1275.001	123.086	500.607	1235.868	238.372	627.682	1309.801	237.847	520.771	1255.342
7444	24.81000	124.234	542.972	1331.048	222.800	621.449	1171.822	107.540	668.418	1277.601	123.625	499.625	1237.992	238.951	626.385	1312.450	238.355	519.655	1257.611
7445	24.81333	124.813	541.456	1333.019	223.518	620.629	1174.193	108.259	667.247	1280.146	124.291	498.552	1239.862	239.523	624.947	1314.987	239.002	518.520	1259.857
7446	24.81667	125.134	540.036	1335.307	224.046	619.680	1176.529	109.025	666.031	1282.690	124.810	497.469	1241.946	240.177	623.510	1317.577	239.660	517.393	1262.037
7447	24.82000	125.677	538.657	1337.661	224.786	618.735	1179.005	109.779	664.826	1285.243	125.421	496.379	1244.073	240.858	622.091	1320.127	240.314	516.171	1264.214
7448	24.82333	126.190	537.294	1339.838	225.599	617.747	1181.385	110.522	663.545	1287.714	126.071	495.265	1246.083	241.519	620.662	1322.692	240.959	514.984	1266.390
7449	24.82667	126.849	535.727	1341.860	226.273	616.688	1183.676	111.314	662.268	1290.250	126.697	494.075	1248.022	242.123	619.118	1325.183	241.584	513.705	1268.524
7450	24.83000	127.366	534.297	1344.042	227.071	615.685	1186.092	112.128	660.947	1292.732	127.314	492.943	1249.990	242.860	617.585	1327.710	242.230	512.394	1270.590
7451	24.83333	128.004	532.672	1346.023	227.858	614.600	1188.358	112.401	659.982	1295.462	127.948	491.788	1251.902	243.615	616.042	1330.148	242.979	511.120	1272.668
7452	24.83667	128.658	531.048	1348.033	228.708	613.511	1190.640	113.249	658.573	1297.936	128.698	490.530	1253.754	244.337	614.447	1332.498	243.751	509.797	1274.685
7453	24.84000	129.428	529.586	1350.073	229.665	612.461	1192.992	114.112	657.239	1300.304	129.535	489.336	1255.641	245.204	612.854	1335.032	244.592	508.478	1276.738
7454	24.84333	130.274	527.951	1352.038	230.512	611.251	1195.184	114.987	655.827	1302.816	130.281	488.014	1257.515	245.884	611.161	1337.269	245.360	507.056	1278.725
7455	24.84667	131.020	526.281	1353.771	231.498	610.131	1197.457	115.896	654.304	1305.062	131.204	486.685	1259.187	246.644	609.549	1339.751	246.208	505.661	1280.775
7456	24.85000	131.735	524.648	1355.833	232.405	608.900	1199.701	116.756	652.867	1307.536	131.965	485.357	1261.091	247.436	607.846	1342.192	247.034	504.174	1282.767
7457	24.85333	132.210	522.697	1358.164	233.427	607.627	1201.909	117.771	651.287	1309.873	132.846	483.881	1263.027	248.287	606.113	1344.527	248.020	502.762	1284.801
7458	24.85667	132.981	520.969	1360.015	234.463	606.374	1204.173	118.751	649.722	1312.155	133.783	482.482	1264.764	249.199	604.346	1346.984	248.964	501.258	1286.793
7459	24.86000	133.949	519.089	1361.953	237.104	605.502	1208.651	119.742	648.162	1314.451	135.305	481.309	1266.078	249.993	602.525	1349.308	249.994	499.708	1288.799
7460	24.86333	134.682	517.337	1363.876	238.331	604.260	1211.012	120.779	646.535	1316.793	136.305	479.896	1267.801	250.865	600.693	1351.731	251.022	498.148	1290.819
7461	24.86667	135.581	515.471	1365.622	239.566	603.003	1213.496	121.820	644.910	1319.148	137.367	478.457	1269.435	251.739	598.776	1354.197	252.036	496.548	1292.864
7462	24.87000	136.518	513.584	1367.553	240.889	601.779	1215.988	122.932	643.206	1321.362	138.515	476.962	1271.101	252.542	596.857	1356.547	253.120	494.996	1294.864
7463	24.87333	137.485	511.641	1369.261	242.282	600.516	1218.487	124.003	641.510	1323.650	139.741	475.463	1272.651	253.468	594.885	1359.027	254.303	493.366	1296.864
7464	24.87667	138.334	509.659	1371.044	243.826	599.265	1220.997	125.057	639.873	1326.066	140.947	474.015	1274.208	254.525	592.909	1361.567	255.506	491.656	1298.856
7465	24.88000	139.460	507.654	1372.770	245.302	597.933	1223.473	126.289	638.091	1328.153	142.292	472.424	1275.757	255.480	590.856	1364.027	256.730	489.988	1300.882
7466	24.88333	140.338	505.856	1374.621	246.872	596.622	1225.969	127.507	636.331	1330.391	143.519	470.951	1277.364	256.452	588.835	1366.558	257.934	488.292	1302.896
7467	24.88667	141.999	504.260	1375.616	248.391	595.273	1228.473	128.718	634.638	1332.766	144.905	469.545	1278.667	257.440	586.686	1369.035	259.130	486.495	1304.889
7468	24.89000	143.139	502.198	1377.118	249.968	593.905	1230.938	130.017	632.833	1334.863	146.284	467.984	1280.043	258.419	584.547	1371.518	260.341	484.796	1306.852
7469	24.89333	144.130	500.248	1378.630	251.583	592.522	1233.345	131.309	631.036	1337.010	147.615	466.466	1281.424	259.442	582.416	1373.916	261.605	483.078	1308.800
7470	24.89667	145.301	498.174	1380.302	253.235	591.106	1235.692	132.570	629.275	1339.147	150.583	463.274	1281.846	260.531	580.336	1376.349	262.918	481.067	1310.712
7471	24.90000	146.365	496.223	1381.767	254.836	589.716	1237.962	133.824	627.494	1341.139	152.034	461.655	1283.337	261.548	578.172	1378.665	264.220	479.291	1312.531
7472	24.90333	147.383	494.340	1383.429	256.418	588.278	1240.245	135.251	625.632	1343.027	153.436	460.146	1284.638	262.581	576.061	1380.908	265.556	477.592	1314.363
7473	24.90667	148.555	492.284	1384.669	258.087	586.863	1242.507	136.594	623.819	1344.835	154.830	458.484	1286.064	263.748	573.904	1382.970	266.880	475.847	1316.146
7474	24.91000	149.644	490.389	1386.087	259.706	585.341	1244.475	137.857	622.068	1346.657	156.258	456.924	1287.300	264.792	571.852	1384.998	268.190	474.056	1317.826
7475	24.91333	150.879	488.407	1387.215	261.371	583.831	1246.394	139.339	620.234	1348.308	159.229	454.740	1289.071	266.075	569.726	1386.963	269.596	472.305	1319.456
7476	24.91667	152.232	486.479	1388.553	263.113	582.281	1248.324	140.862	618.383	1349.832	160.516	453.129	1290.263	267.408	567.631	1388.768	271.066	470.548	1320.978
7477	24.92000	153.698	484.765	1389.587	264.793	580.644	1249.937	142.297	616.674	1351.333	161.926	451.517	1291.621	268.690	565.638	1390.413	272.517	468.694	1322.426
7478	24.92333	154.987	482.982	1390.887	266.461	578.941	1251.576	143.869	614.922	1352.801	163.349	449.804	1292.962	270.197	563.536	1392.085	273.918	466.796	1323.800
7479	24.92667	156.528	481.097	1392.099	268.145	577.173	1253.021	145.539	613.092	1354.127	164.575	448.191	1294.214	271.531	561.533	1393.488	275.410	464.969	1325.186
7480	24.93000	157.978	479.250	1393.185	269.778	575.336	1254.391	147.290	611.276	1355.436	165.876	446.552	1295.379	272.918	559.606	1394.740	276.892	463.044	1326.456
7481	24.93333	159.458	477.455	1394.398	271.461	573.413	1255.616	148.979	609.517	1356.710	167.180	444.888	1296.552	274.627	557.500	1396.027	278.355	461.049	1327.631
7482	24.93667	161.048	475.620	1395.520	273.133	571.449	1256.757	150.707	607.758	1357.935	168.577	443.304	1297.633	276.379	555.408	1397.187	279.904	459.103	1328.724
7483	24.94000	162.711	473.841	1396.872	274.775	569.474	1257.869	152.506	605.946	1359.087	169.946	441.597	1298.670	278.080	553.348	1398.234	281.447	457.091	1329.810
7484	24.94333	164.236	472.059	1397.891	276.385	567.466	1258.802	154.297	604.142	1360.222	171.283	439.944	1299.716	279.727	551.294	1399.280	282.942	455.073	1330.819
7485	24.94667	165.855	470.297	1399.266	277.916	565.450	1259.779	156.105	602.275	1361.304	172.604	438.224	1300.800	281.343	549.224	1400.221	284.441	453.084	1331.761
7486	24.95000	167.523	468.312	1399.996	279.504	563.497	1260.712	157.836	600.447	1362.360	174.016	436.465	1301.831	282.934	547.184	1401.131	286.008	451.078	1332.699
7487	24.95333	169.243	466.386	1401.052	281.110	561.543	1261.673	159.579	598.575	1363.437	175.530	434.676	1302.749	284.519	545.167	1401.934	287.572	449.052	1333.522
7488	24.95667	170.962	464.370	1401.832	282.769	559.616	1262.506	161.362	596.684	1364.422	177.145	432.990	1303.510	286.275	542.968	1402.845	289.261	447.067	1334.310
7489	24.96000	172.698	462.465	1402.906	284.445	557.740	1263.432	163.082	594.817	1365.475	178.685	431.262	1304.293	288.217	540.436	1403.887	290.900	445.149	1335.116
7490	24.96333	174.333	460.534	1403.704	286.080	555.867	1264.306	164.737	592.971	1366.628	180.260	429.437	1305.156	289.787	538.384	1404.749	292.518	443.108	1335.840
7491	24.96667	176.017	458.597	1404.521	287.762	554.023	1265.200	166.305	591.135	1367.750	181.714	427.752	1305.798	291.481	536.084	1405.660	294.161	441.135	1336.502
7492	24.97000	177.761	456.564	1405.243	289.521	552.225	1266.070	167.801	589.347	1368.911	183.379	425.957	1306.504	293.174	533.807	1406.573	295.874	439.217	1337.161
7493	24.97333	179.475	454.493	1405.685	291.291	550.423	1266.837	169.325	587.512	1370.029	185.109	424.177	1307.140	294.947	531.508	1407.367	297.604	437.156	1337.772
7494	24.97667	181.286	452.474	1406.381	293.098	548.537	1267.657	171.155	585.615	1370.898	186.965	422.317	1307.701	296.542	529.374	1407.953	299.367	435.115	1338.309
7495	24.98000	183.021	450.488	1406.972	294.994	546.688	1268.423	172.458	583.922	1372.171	188.648	420.614	1308.088	298.219	527.072	1408.580	301.158	433.133	1338.844
7496	24.98333	184.822	448.464	1407.432	296.835	544.806	1269.141	174.307	582.038	1372.980	190.359	418.806	1308.629	299.940	524.716	1409.289	302.924	431.109	1339.392
7497	24.98667	186.619	446.420	1407.898	298.777	542.916	1269.821	176.004	580.209	1373.779	192.208	416.911	1309.197	301.634	522.365	1409.931	304.656	429.017	1339.872
7498	24.99000	188.335	444.410	1408.248	300.681	540.983	1270.467	177.681	578.380	1374.594	193.879	415.085	1309.492	303.262	520.118	1410.498	306.429	426.941	1340.280
7499	24.99333	190.122	442.320	1408.377	302.716	539.056	1271.064	179.886	576.371	1374.924	195.739	413.263	1309.886	304.994	517.883	1410.875	308.252	424.890	1340.689
7500	24.99667	191.866	440.433	1408.894	304.687	537.045	1271.509	181.572	574.566	1375.648	197.610	411.432	1310.190	306.845	515.422	1411.319	310.083	422.777	1341.067
7501	25.00000	193.669	438.525	1409.327	306.680	535.059	1271.952	183.507	572.694	1376.214	199.423	409.611	1310.430	308.754	513.080	1411.832	311.904	420.653	1341.342
7502	25.00333	195.433	436.549	1409.443	308.670	533.052	1272.375	185.557	570.777	1376.574	201.211	407.694	1310.711	310.371	511.040	1412.121	313.740	418.623	1341.651
7503	25.00667	197.187	434.653	1409.657	310.659	531.047	1272.726	187.491	568.969	1376.988	203.022	405.783	1311.066	312.128	508.650	1412.343	315.508	416.508	1341.922
7504	25.01000	199.081	432.618	1409.754	312.661	529.087	1273.043	189.758	566.970	1377.144	204.675	404.041	1311.115	314.115	506.255	1412.707	317.278	414.381	1342.053
7505	25.01333	200.897	430.689	1409.943	314.667	527.060	1273.294	191.730	565.141	1377.581	206.566	402.210	1311.356	315.785	504.188	1412.741	319.140	412.340	1342.186
7506	25.01667	202.769	428.744	1410.054	316.689	525.043	1273.507	194.371	563.058	1377.446	208.380	400.355	1311.374	317.744	501.735	1412.929	320.988	410.202	1342.292
7507	25.02000	204.655	426.824	1410.191	318.731	522.994	1273.648	195.994	561.399	1377.973	210.233	398.539	1311.518	319.534	499.741	1413.318	322.844	408.061	1342.334
7508	25.02333	206.545	424.926	1410.303	320.751	520.916	1273.723	198.236	559.439	1378.132	211.999	396.648	1311.663	321.393	497.234	1413.426	324.658	405.961	1342.305
7509	25.02667	208.470	423.003	1410.346	322.770	518.893	1273.827	200.867	557.420	1378.019	213.696	394.907	1311.721	323.087	495.009	1413.431	326.501	403.823	1342.323
7510	25.03000	210.409	421.058	1410.274	324.888	516.860	1273.872	202.934	555.619	1378.224	215.563	392.918	1311.887	324.960	492.572	1413.387	328.319	401.660	1342.233
7511	25.03333	212.362	419.080	1410.098	326.966	514.740	1273.794	205.600	553.591	1377.980	217.350	391.222	1311.731	326.875	490.323	1413.197	330.232	399.557	1342.153
7512	25.03667	214.362	417.213	1410.098	329.167	512.652	1273.770	207.891	551.749	1378.107	219.371	389.375	1311.795	328.955	487.893	1412.960	332.145	397.330	1342.011
7513	25.04000	216.331	415.414	1410.145	331.346	510.424	1273.583	212.148	549.161	1376.818	221.165	387.673	1311.624	330.883	485.529	1412.729	334.294	395.146	1341.542
7514	25.04333	218.376	413.583	1410.085	333.585	508.253	1273.474	214.507	547.357	1376.773	223.151	385.651	1311.722	332.827	483.159	1412.482	336.089	393.150	1341.375
7515	25.04667	220.393	411.701	1409.867	335.847	506.056	1273.269	217.070	545.410	1376.540	224.939	383.918	1311.577	334.697	480.696	1412.191	337.984	390.924	1341.187
7516	25.05000	222.488	409.749	1409.510	338.219	503.850	1273.039	219.618	543.469	1376.226	226.895	381.990	1311.568	336.741	478.290	1411.920	339.878	388.721	1340.937
7517	25.05333	224.541	407.872	1409.184	340.503	501.533	1272.751	222.198	541.578	1375.956	228.780	380.295	1311.297	338.703	476.007	1411.429	341.890	386.506	1340.703
7518	25.05667	226.597	406.100	1409.043	342.921	499.147	1272.382	224.724	539.740	1375.538	230.943	378.244	1311.229	340.928	473.488	1411.025	344.045	384.029	1340.527
7519	25.06000	228.662	404.373	1408.925	345.262	496.786	1272.032	227.338	537.900	1375.239	232.836	376.442	1310.977	342.937	471.276	1410.450	346.029	381.731	1340.169
7520	25.06333	230.742	402.567	1408.642	347.706	494.392	1271.615	230.002	536.031	1374.693	234.820	374.488	1310.902	345.015	468.781	1410.057	347.899	379.586	1339.883
7521	25.06667	232.840	400.757	1408.270	350.133	491.993	1271.192	232.678	534.175	1374.222	236.605	372.659	1310.691	347.060	466.331	1409.650	349.892	377.140	1339.682
7522	25.07000	234.895	398.953	1407.903	352.530	489.538	1270.735	235.322	532.321	1373.630	238.621	370.667	1310.607	348.982	464.183	1408.970	351.764	374.898	1339.262
7523	25.07333	236.976	397.127	1407.521	354.973	487.012	1270.185	238.012	530.489	1373.149	240.513	368.843	1310.240	351.134	461.612	1408.414	353.779	372.597	1338.966
7524	25.07667	239.038	395.390	1407.132	357.469	484.534	1269.679	240.628	528.701	1372.491	242.690	366.857	1310.044	353.372	459.202	1407.847	355.996	369.933	1338.684
7525	25.08000	241.197	393.623	1406.670	359.963	482.065	1269.108	243.436	526.837	1371.907	248.698	366.570	1310.447	366.672	464.277	1409.106	357.922	367.748	1338.159
7526	25.08333	243.297	391.938	1406.327	362.468	479.564	1268.576	246.180	524.990	1371.159	244.343	362.974	1310.179	368.653	460.922	1408.075	359.955	365.143	1337.911
7527	25.08667	245.410	390.170	1405.807	364.868	477.043	1267.971	248.920	523.195	1370.528	246.734	361.572	1310.361	371.187	458.744	1407.520	361.848	362.773	1337.448
7528	25.09000	247.532	388.366	1405.265	367.375	474.547	1267.313	251.569	521.390	1369.835	249.220	359.656	1309.373	373.541	456.430	1406.987	363.832	360.355	1337.106
7529	25.09333	249.647	386.655	1404.719	369.908	472.108	1266.698	254.284	519.620	1369.151	251.178	357.635	1308.593	375.945	454.051	1406.363	365.880	357.940	1336.554
7530	25.09667	251.800	384.957	1404.118	372.455	469.638	1265.969	257.025	517.803	1368.392	252.886	355.774	1307.915	378.373	451.674	1405.652	367.908	355.567	1336.002
7531	25.10000	253.964	383.291	1403.528	374.959	467.152	1265.269	259.734	516.031	1367.554	254.628	353.940	1307.705	380.840	449.417	1404.919	369.965	353.162	1335.422
7532	25.10333	256.111	381.574	1402.759	377.537	464.711	1264.449	262.547	514.281	1366.782	256.584	352.157	1307.263	383.345	447.080	1404.151	371.951	350.782	1334.764
7533	25.10667	258.222	379.867	1401.920	380.049	462.333	1263.557	265.284	512.519	1365.820	258.692	350.388	1306.359	385.760	444.797	1403.294	373.979	348.449	1334.007
7534	25.11000	260.407	378.147	1400.997	382.611	459.922	1262.589	268.046	510.806	1364.826	260.699	348.547	1305.423	388.198	442.508	1402.385	376.034	346.123	1333.278
7535	25.11333	262.608	376.476	1400.038	385.179	457.551	1261.623	270.787	509.055	1363.750	262.937	346.753	1304.638	390.693	440.304	1401.405	378.136	343.832	1332.325
7536	25.11667	264.882	374.813	1399.025	387.749	455.068	1260.471	273.632	507.314	1362.608	264.954	344.987	1303.816	393.264	438.035	1400.279	380.238	341.498	1331.362
7537	25.12000	267.125	373.181	1397.961	390.332	452.668	1259.272	276.392	505.619	1361.330	267.011	343.294	1302.913	395.774	435.799	1399.132	382.305	339.035	1330.410
7538	25.12333	269.335	371.531	1396.733	392.931	450.262	1257.978	279.177	503.929	1359.963	269.068	341.455	1301.842	398.260	433.585	1397.879	384.408	336.727	1329.323
7539	25.12667	271.440	369.678	1395.351	395.539	447.890	1256.593	281.992	502.250	1358.508	271.145	339.630	1300.642	400.706	431.304	1396.570	386.518	334.424	1328.136
7540	25.13000	273.820	368.060	1394.049	398.168	445.496	1255.128	284.777	500.548	1356.934	273.497	337.869	1299.161	403.264	429.175	1395.136	388.709	332.183	1326.878
7541	25.13333	276.106	366.460	1392.520	400.809	443.095	1253.586	287.555	498.888	1355.240	275.640	336.142	1297.955	405.802	427.064	1393.608	390.923	329.924	1325.511
7542	25.13667	278.454	364.946	1391.018	403.480	440.661	1251.938	290.366	497.251	1353.496	277.806	334.299	1296.608	408.404	424.945	1391.976	393.192	327.600	1324.055
7543	25.14000	280.787	363.442	1389.442	406.086	438.269	1250.147	293.152	495.611	1351.584	279.992	332.530	1295.264	410.983	422.958	1390.211	395.416	325.448	1322.518
7544	25.14333	283.501	362.205	1387.947	408.636	435.911	1248.259	295.959	494.045	1349.691	282.244	330.749	1293.743	413.744	421.028	1388.290	397.695	323.158	1320.929
7545	25.14667	285.724	360.648	1386.112	411.200	433.511	1246.191	298.723	492.541	1347.659	284.547	328.914	1291.802	416.257	418.937	1386.346	399.939	320.837	1319.237
7546	25.15000	288.092	359.207	1384.171	413.686	431.057	1244.096	301.541	491.030	1345.562	286.809	327.080	1290.219	418.879	416.946	1384.269	402.194	318.604	1317.432
7547	25.15333	290.610	357.549	1382.365	416.197	428.586	1241.847	304.358	489.651	1343.468	288.838	325.210	1288.425	421.589	414.830	1382.062	404.552	316.224	1315.526
7548	25.15667	293.165	355.959	1380.481	418.732	426.130	1239.388	307.132	488.326	1341.201	291.010	323.487	1286.694	424.329	412.867	1379.684	406.771	314.009	1313.474
7549	25.16000	295.566	354.577	1378.349	421.180	423.672	1236.933	309.990	486.935	1338.822	293.058	321.578	1284.910	427.011	410.892	1377.261	409.177	311.670	1311.427
7550	25.16333	298.008	353.014	1376.250	423.546	421.089	1234.270	312.876	485.491	1336.354	295.248	319.747	1282.916	429.728	408.838	1374.661	411.382	309.399	1309.202
7551	25.16667	300.401	351.595	1374.004	425.962	418.654	1231.519	315.806	483.986	1333.740	297.476	317.892	1280.648	432.414	406.829	1372.019	413.729	307.071	1307.002
7552	25.17000	302.915	349.080	1372.106	428.388	416.122	1228.714	318.615	482.456	1330.855	299.591	316.065	1278.418	435.083	404.621	1369.274	415.841	304.866	1304.577
7553	25.17333	305.308	348.903	1369.191	430.769	413.482	1225.702	321.650	480.856	1327.928	301.713	314.128	1276.385	437.835	402.906	1366.250	418.217	302.572	1302.181
7554	25.17667	307.940	347.126	1366.669	433.256	410.850	1222.544	324.722	479.174	1324.891	303.567	312.247	1274.291	440.673	400.764	1363.154	420.484	300.332	1299.629
7555	25.18000	310.578	345.527	1364.218	435.643	408.138	1219.298	327.772	477.555	1321.663	305.329	310.342	1272.468	443.545	398.815	1359.943	422.899	298.113	1297.145
7556	25.18333	312.864	344.020	1361.414	438.074	405.332	1215.916	330.956	475.858	1318.347	308.693	308.345	1266.242	445.951	396.306	1356.846	425.109	295.848	1294.487
7557	25.18667	315.285	342.584	1358.593	440.505	402.446	1212.472	334.077	474.117	1314.829	310.878	306.392	1263.703	448.712	394.283	1353.497	427.404	293.631	1291.834
7558	25.19000	317.764	341.008	1355.878	442.961	399.475	1208.857	337.036	472.363	1310.992	313.089	304.263	1261.163	451.461	392.313	1349.967	429.678	291.328	1289.063
7559	25.19333	320.230	339.488	1352.654	445.443	396.474	1205.212	340.228	470.486	1307.302	315.366	302.238	1258.342	454.238	390.207	1346.443	432.038	289.135	1286.289
7560	25.19667	322.819	337.961	1349.649	447.959	393.365	1201.442	343.108	468.633	1303.259	315.929	300.050	1258.806	457.199	388.489	1342.565	434.442	286.893	1283.446
7561	25.20000	325.308	336.394	1346.448	450.390	390.284	1197.629	346.173	466.690	1299.350	317.702	297.921	1255.783	459.887	386.320	1338.838	436.808	284.673	1280.565
7562	25.20333	327.697	334.884	1343.110	452.797	387.219	1193.603	349.168	466.502	1294.799	319.621	295.664	1253.010	462.601	384.618	1334.767	439.148	282.257	1277.417
7563	25.20667	329.965	333.423	1339.559	455.127	384.074	1189.664	351.920	464.503	1290.455	321.363	293.535	1250.007	465.043	382.758	1330.887	441.562	280.303	1274.518
7564	25.21000	332.490	331.717	1336.183	457.482	381.032	1185.636	354.692	462.684	1286.003	324.279	291.616	1245.753	467.675	379.206	1326.640	442.032	275.486	1270.077
7565	25.21333	335.019	330.078	1332.663	459.807	377.898	1181.393	357.394	460.694	1281.486	325.211	289.156	1243.988	470.328	377.074	1322.313	444.189	272.893	1266.719
7566	25.21667	337.495	328.440	1329.155	462.034	374.689	1177.244	360.047	458.633	1276.992	329.545	287.491	1236.555	472.686	374.689	1318.366	446.360	270.445	1263.214
