FILE_VERSION	2.0.0
NO_OF_FRAMES	505
NO_OF_CAMERAS	8
NO_OF_MARKERS	39
FREQUENCY	300
DESCRIPTION	--
TIME_STAMP	2026-05-13, 16:19:30.039	10554.92890750
DATA_INCLUDED	3D
MARKER_NAMES	Q_HeadL	Q_HeadR	Q_HeadFront	Q_Chest	Q_SpineThoracic2	Q_SpineThoracic12	Q_LShoulderTop	Q_LArm	Q_LElbowOut	Q_LElbowIn	Q_LWristIn	Q_LWristOut	Q_LHand2	Q_RShoulderTop	Q_RArm	Q_RElbowOut	Q_RElbowIn	Q_RWristIn	Q_RWristOut	Q_RHand2	Q_WaistLFront	Q_WaistL	Q_WaistBack	Q_WaistR	Q_WaistRFront	Q_LThighFrontLow	Q_LKneeOut	Q_LShinFrontHigh	Q_LAnkleOut	Q_LHeelBack	Q_LForefoot2	Q_LForefoot5	Q_RThighFrontLow	Q_RKneeOut	Q_RShinFrontHigh	Q_RAnkleOut	Q_RHeelBack	Q_RForefoot2	Q_RForefoot5
TRAJECTORY_TYPES	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Mixed	Measured	Measured	Mixed	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Mixed	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Mixed	Mixed
Frame	Time	Q_HeadL X	Q_HeadL Y	Q_HeadL Z	Q_HeadR X	Q_HeadR Y	Q_HeadR Z	Q_HeadFront X	Q_HeadFront Y	Q_HeadFront Z	Q_Chest X	Q_Chest Y	Q_Chest Z	Q_SpineThoracic2 X	Q_SpineThoracic2 Y	Q_SpineThoracic2 Z	Q_SpineThoracic12 X	Q_SpineThoracic12 Y	Q_SpineThoracic12 Z	Q_LShoulderTop X	Q_LShoulderTop Y	Q_LShoulderTop Z	Q_LArm X	Q_LArm Y	Q_LArm Z	Q_LElbowOut X	Q_LElbowOut Y	Q_LElbowOut Z	Q_LElbowIn X	Q_LElbowIn Y	Q_LElbowIn Z	Q_LWristIn X	Q_LWristIn Y	Q_LWristIn Z	Q_LWristOut X	Q_LWristOut Y	Q_LWristOut Z	Q_LHand2 X	Q_LHand2 Y	Q_LHand2 Z	Q_RShoulderTop X	Q_RShoulderTop Y	Q_RShoulderTop Z	Q_RArm X	Q_RArm Y	Q_RArm Z	Q_RElbowOut X	Q_RElbowOut Y	Q_RElbowOut Z	Q_RElbowIn X	Q_RElbowIn Y	Q_RElbowIn Z	Q_RWristIn X	Q_RWristIn Y	Q_RWristIn Z	Q_RWristOut X	Q_RWristOut Y	Q_RWristOut Z	Q_RHand2 X	Q_RHand2 Y	Q_RHand2 Z	Q_WaistLFront X	Q_WaistLFront Y	Q_WaistLFront Z	Q_WaistL X	Q_WaistL Y	Q_WaistL Z	Q_WaistBack X	Q_WaistBack Y	Q_WaistBack Z	Q_WaistR X	Q_WaistR Y	Q_WaistR Z	Q_WaistRFront X	Q_WaistRFront Y	Q_WaistRFront Z	Q_LThighFrontLow X	Q_LThighFrontLow Y	Q_LThighFrontLow Z	Q_LKneeOut X	Q_LKneeOut Y	Q_LKneeOut Z	Q_LShinFrontHigh X	Q_LShinFrontHigh Y	Q_LShinFrontHigh Z	Q_LAnkleOut X	Q_LAnkleOut Y	Q_LAnkleOut Z	Q_LHeelBack X	Q_LHeelBack Y	Q_LHeelBack Z	Q_LForefoot2 X	Q_LForefoot2 Y	Q_LForefoot2 Z	Q_LForefoot5 X	Q_LForefoot5 Y	Q_LForefoot5 Z	Q_RThighFrontLow X	Q_RThighFrontLow Y	Q_RThighFrontLow Z	Q_RKneeOut X	Q_RKneeOut Y	Q_RKneeOut Z	Q_RShinFrontHigh X	Q_RShinFrontHigh Y	Q_RShinFrontHigh Z	Q_RAnkleOut X	Q_RAnkleOut Y	Q_RAnkleOut Z	Q_RHeelBack X	Q_RHeelBack Y	Q_RHeelBack Z	Q_RForefoot2 X	Q_RForefoot2 Y	Q_RForefoot2 Z	Q_RForefoot5 X	Q_RForefoot5 Y	Q_RForefoot5 Z	
594	1.97667	-182.204	-127.245	1730.856	-55.994	-62.208	1696.274	-163.257	39.356	1724.241	-157.730	-76.458	1437.829	-310.032	-33.896	1581.551	-347.864	-34.892	1198.705	-164.874	135.839	1520.241	-246.162	211.830	1302.273	-141.490	214.396	1243.645	-187.313	131.120	1205.976	-23.818	2.383	1276.710	15.775	18.038	1215.095	74.429	-32.883	1312.989	-345.677	-213.083	1542.362	-434.170	-247.642	1296.575	-362.231	-309.691	1272.234	-346.936	-217.287	1204.943	-129.419	-282.933	1309.087	-115.236	-319.397	1242.419	-57.793	-317.371	1342.268	-95.596	-26.783	1057.561	-113.879	41.713	1060.533	-327.025	-5.170	1092.898	-310.662	-223.445	1072.064	-235.350	-218.625	1050.591	-87.205	3.987	609.321	-103.290	54.345	528.314	-118.555	40.252	412.038	-155.137	84.302	95.470	-215.265	49.188	49.230	-6.198	-1.469	34.911	-20.665	49.132	33.359	-319.532	-228.104	610.599	-374.599	-220.435	531.052	-415.420	-170.970	412.765	-576.282	-75.331	156.655	-579.729	3.366	130.359	-497.714	-148.497	29.754	-546.569	-142.192	34.135
595	1.98000	-182.373	-127.402	1730.988	-56.072	-62.411	1696.449	-163.292	39.219	1724.388	-157.688	-76.655	1437.970	-310.010	-33.787	1581.603	-347.617	-34.676	1198.727	-164.400	135.612	1520.387	-245.194	211.977	1302.374	-140.248	214.402	1244.029	-186.690	131.518	1206.179	-23.147	2.154	1276.845	16.442	17.815	1215.488	74.860	-33.535	1313.318	-346.072	-212.799	1542.288	-434.584	-247.240	1296.599	-363.015	-309.290	1272.163	-347.346	-217.046	1204.979	-130.070	-283.485	1309.138	-116.060	-320.097	1242.563	-58.567	-318.127	1342.376	-95.453	-27.030	1057.617	-113.672	41.464	1060.781	-326.847	-4.995	1092.953	-310.863	-223.290	1072.114	-235.536	-218.599	1050.581	-86.709	3.736	609.377	-102.661	54.124	528.425	-118.137	40.038	412.015	-155.161	84.262	95.516	-215.256	49.153	49.195	-6.197	-1.491	34.860	-20.669	49.090	33.293	-319.516	-228.073	610.580	-374.530	-220.444	531.014	-415.326	-171.011	412.690	-576.325	-75.614	156.617	-579.964	3.033	130.507	-497.669	-148.546	29.722	-546.557	-142.357	34.085
596	1.98333	-182.541	-127.569	1731.134	-56.156	-62.650	1696.671	-163.316	39.061	1724.544	-157.656	-76.847	1438.094	-309.979	-33.654	1581.705	-347.406	-34.476	1198.715	-163.953	135.395	1520.590	-244.158	212.128	1302.508	-139.054	214.428	1244.387	-185.854	131.636	1206.540	-22.392	2.032	1277.102	17.406	17.737	1215.800	75.350	-34.095	1313.695	-346.458	-212.538	1542.259	-435.140	-246.710	1296.642	-363.816	-308.889	1272.160	-347.723	-216.820	1205.021	-130.733	-284.038	1309.207	-116.817	-320.711	1242.626	-59.364	-318.832	1342.420	-95.329	-27.221	1057.668	-113.483	41.296	1060.727	-326.638	-4.817	1093.089	-311.029	-223.138	1072.210	-235.705	-218.595	1050.641	-86.219	3.518	609.477	-102.199	53.826	528.341	-117.641	39.805	411.976	-155.126	84.229	95.545	-215.262	49.158	49.199	-6.219	-1.499	34.835	-20.686	49.061	33.289	-319.470	-228.126	610.683	-374.472	-220.511	531.013	-415.224	-171.198	412.743	-576.326	-75.958	156.681	-580.118	2.713	130.605	-497.612	-148.608	29.707	-546.521	-142.475	34.069
597	1.98667	-182.675	-127.698	1731.390	-56.290	-62.892	1696.861	-163.351	38.912	1724.695	-157.634	-77.098	1438.277	-309.931	-33.527	1581.759	-347.120	-34.219	1198.787	-163.460	135.172	1520.796	-243.045	212.367	1302.632	-137.853	214.547	1244.863	-185.044	131.809	1206.765	-21.660	1.803	1277.326	17.848	17.361	1216.429	75.847	-34.719	1314.094	-346.894	-212.204	1542.272	-435.763	-246.037	1296.705	-364.528	-308.619	1272.328	-348.180	-216.498	1205.097	-131.450	-284.622	1309.276	-117.579	-321.275	1242.746	-60.231	-319.650	1342.614	-95.221	-27.467	1057.718	-113.387	41.078	1060.704	-326.447	-4.641	1093.283	-311.239	-222.985	1072.382	-235.922	-218.664	1050.779	-85.723	3.260	609.617	-101.589	53.595	528.460	-117.226	39.628	411.975	-155.123	84.162	95.550	-215.256	49.160	49.239	-6.263	-1.492	34.848	-20.746	49.085	33.338	-319.504	-228.174	610.866	-374.301	-220.565	531.226	-415.153	-171.431	412.917	-576.355	-76.262	156.813	-580.324	2.467	130.789	-497.559	-148.677	29.756	-546.550	-142.666	34.141
598	1.99000	-182.855	-127.871	1731.664	-56.421	-63.165	1697.085	-163.379	38.746	1724.848	-157.623	-77.334	1438.483	-309.890	-33.360	1581.838	-346.914	-33.974	1198.966	-162.973	134.949	1521.030	-241.880	212.667	1302.953	-136.674	214.646	1245.342	-184.126	132.162	1206.993	-20.851	1.621	1277.552	19.320	17.548	1216.613	76.369	-35.318	1314.523	-347.402	-211.871	1542.280	-436.353	-245.390	1296.794	-365.420	-308.241	1272.420	-348.689	-216.221	1205.094	-132.221	-285.214	1309.343	-118.415	-321.848	1242.859	-61.178	-320.489	1342.749	-95.098	-27.681	1057.776	-113.324	40.860	1060.603	-326.278	-4.379	1093.535	-311.476	-222.803	1072.529	-236.138	-218.707	1050.948	-85.278	2.980	609.734	-101.051	53.345	528.522	-116.752	39.350	411.992	-155.108	84.121	95.569	-215.299	49.180	49.316	-6.332	-1.495	34.920	-20.804	49.089	33.423	-319.591	-228.170	611.047	-374.260	-220.724	531.431	-415.116	-171.619	413.091	-576.440	-76.576	156.943	-580.483	2.171	130.969	-497.567	-148.711	29.788	-546.580	-142.812	34.245
599	1.99333	-183.065	-127.992	1731.831	-56.551	-63.422	1697.292	-163.425	38.589	1725.008	-157.586	-77.624	1438.630	-309.861	-33.225	1581.906	-346.798	-33.761	1199.085	-162.485	134.680	1521.222	-240.818	212.477	1303.242	-135.589	214.552	1245.918	-182.805	132.285	1207.308	-19.994	1.419	1277.790	20.176	17.331	1217.150	76.915	-35.926	1315.008	-347.875	-211.532	1542.277	-437.082	-244.671	1296.876	-366.374	-307.836	1272.448	-349.205	-215.900	1205.035	-133.027	-285.839	1309.431	-119.389	-322.631	1242.979	-62.138	-321.357	1342.924	-94.981	-27.906	1057.852	-113.221	40.667	1060.524	-326.093	-4.176	1093.746	-311.699	-222.666	1072.664	-236.362	-218.677	1051.029	-84.790	2.660	609.857	-100.449	53.067	528.620	-116.362	39.123	411.961	-155.099	84.059	95.611	-215.357	49.165	49.353	-6.388	-1.470	34.941	-20.862	49.061	33.421	-319.609	-228.166	611.181	-374.219	-220.828	531.558	-415.107	-171.763	413.121	-576.506	-76.860	157.052	-580.717	1.885	131.132	-497.601	-148.733	29.781	-546.641	-142.934	34.271
600	1.99667	-183.248	-128.087	1731.960	-56.662	-63.694	1697.527	-163.447	38.439	1725.151	-157.537	-77.856	1438.796	-309.826	-33.066	1581.980	-346.589	-33.574	1199.093	-161.931	134.432	1521.411	-239.817	212.624	1303.234	-134.036	214.737	1246.453	-181.669	132.674	1207.396	-19.020	1.264	1278.049	21.383	17.262	1217.497	77.574	-36.543	1315.465	-348.402	-211.126	1542.226	-437.688	-244.018	1296.849	-367.276	-307.331	1272.412	-349.702	-215.564	1205.118	-133.874	-286.519	1309.509	-120.425	-323.388	1242.962	-63.163	-322.190	1342.950	-94.811	-28.206	1057.936	-112.954	40.489	1060.530	-325.887	-3.984	1093.915	-311.917	-222.482	1072.736	-236.557	-218.629	1051.060	-84.281	2.333	609.937	-99.867	52.753	528.612	-115.902	38.853	411.865	-155.083	84.015	95.611	-215.385	49.142	49.348	-6.424	-1.518	34.899	-20.910	49.044	33.423	-319.572	-228.151	611.214	-374.157	-220.887	531.549	-415.030	-171.857	413.091	-576.575	-77.151	157.045	-580.939	1.561	131.270	-497.618	-148.813	29.738	-546.660	-143.067	34.209
601	2.00000	-183.417	-128.136	1732.083	-56.740	-63.899	1697.720	-163.481	38.285	1725.292	-157.441	-78.114	1438.984	-309.763	-32.857	1582.005	-346.263	-33.251	1199.024	-161.354	134.205	1521.611	-238.475	212.959	1303.375	-132.560	214.827	1246.979	-180.236	132.990	1207.621	-18.004	1.119	1278.274	21.789	16.889	1218.264	78.292	-37.139	1315.988	-348.878	-210.719	1542.202	-438.370	-243.228	1296.863	-368.082	-306.974	1272.459	-350.194	-215.258	1205.132	-134.752	-287.216	1309.563	-121.505	-324.157	1243.083	-64.217	-323.189	1343.101	-94.643	-28.414	1057.948	-112.595	40.305	1060.552	-325.651	-3.856	1093.913	-312.089	-222.268	1072.791	-236.709	-218.604	1051.076	-83.688	2.018	610.038	-99.165	52.463	528.673	-115.381	38.602	411.827	-155.069	83.987	95.673	-215.396	49.128	49.314	-6.418	-1.539	34.871	-20.900	49.013	33.378	-319.565	-228.048	611.174	-374.062	-220.947	531.555	-414.946	-171.949	413.051	-576.567	-77.461	157.068	-581.119	1.212	131.361	-497.573	-148.897	29.714	-546.650	-143.221	34.171
602	2.00333	-183.625	-128.310	1732.222	-56.853	-64.151	1697.934	-163.492	38.172	1725.432	-157.355	-78.322	1439.164	-309.681	-32.623	1582.091	-345.937	-32.968	1198.962	-160.718	133.948	1521.846	-236.969	213.311	1303.609	-131.038	215.028	1247.547	-178.823	133.357	1207.797	-16.857	0.956	1278.656	23.847	17.145	1218.547	79.046	-37.753	1316.527	-349.406	-210.314	1542.166	-438.947	-242.413	1296.798	-369.052	-306.505	1272.466	-350.733	-214.832	1205.190	-135.620	-287.866	1309.680	-122.442	-324.901	1243.133	-65.299	-324.163	1343.197	-94.465	-28.685	1058.045	-112.291	40.101	1060.582	-325.438	-3.654	1093.964	-312.248	-222.151	1072.926	-236.881	-218.612	1051.193	-83.108	1.748	610.172	-98.496	52.169	528.738	-114.827	38.381	411.797	-155.046	83.948	95.677	-215.368	49.145	49.339	-6.415	-1.570	34.829	-20.942	49.002	33.355	-319.503	-228.094	611.264	-373.931	-221.089	531.662	-414.828	-172.139	413.138	-576.550	-77.774	157.156	-581.271	0.897	131.510	-497.508	-148.954	29.678	-546.599	-143.351	34.149
603	2.00667	-183.794	-128.373	1732.451	-56.964	-64.386	1698.148	-163.536	38.044	1725.583	-157.304	-78.626	1439.378	-309.590	-32.389	1582.155	-345.548	-32.666	1199.172	-160.148	133.676	1522.052	-235.813	213.155	1303.719	-129.693	215.364	1248.304	-177.167	133.599	1208.018	-15.562	1.073	1279.024	25.018	17.082	1219.169	79.849	-38.334	1317.112	-349.945	-209.873	1542.186	-439.668	-241.566	1296.815	-370.206	-305.860	1272.477	-351.307	-214.367	1205.283	-136.526	-288.579	1309.763	-123.529	-325.672	1243.320	-66.455	-325.194	1343.346	-94.296	-28.926	1058.105	-111.996	39.895	1060.594	-325.177	-3.447	1094.009	-312.408	-221.978	1073.084	-237.067	-218.699	1051.389	-82.534	1.408	610.331	-97.825	51.915	528.823	-114.306	38.115	411.806	-155.033	83.944	95.732	-215.378	49.131	49.386	-6.457	-1.553	34.843	-20.960	49.002	33.389	-319.571	-228.107	611.413	-373.843	-221.318	531.916	-414.744	-172.313	413.314	-576.554	-78.091	157.305	-581.431	0.636	131.634	-497.500	-148.967	29.721	-546.587	-143.490	34.233
604	2.01000	-184.026	-128.575	1732.667	-57.109	-64.630	1698.397	-163.566	37.930	1725.721	-157.230	-78.923	1439.611	-309.518	-32.137	1582.227	-345.316	-32.358	1199.243	-159.534	133.412	1522.282	-234.138	213.722	1303.996	-127.872	215.358	1248.734	-175.606	134.055	1208.182	-14.023	1.206	1279.508	26.574	17.047	1219.644	80.700	-38.886	1317.746	-350.526	-209.415	1542.212	-440.490	-240.819	1297.016	-371.224	-305.441	1272.629	-351.952	-213.899	1205.287	-137.556	-289.339	1309.826	-124.647	-326.481	1243.363	-67.656	-326.283	1343.575	-94.146	-29.183	1058.175	-111.708	39.677	1060.639	-324.914	-3.189	1094.016	-312.619	-221.822	1073.297	-237.273	-218.743	1051.616	-81.980	1.063	610.482	-97.226	51.583	528.866	-113.799	37.854	411.766	-154.966	83.909	95.819	-215.403	49.169	49.463	-6.499	-1.541	34.904	-21.018	49.022	33.476	-319.571	-228.122	611.672	-373.776	-221.475	532.131	-414.980	-171.567	412.979	-576.601	-78.352	157.457	-581.517	0.405	131.891	-497.478	-148.984	29.759	-546.633	-143.624	34.315
605	2.01333	-184.279	-128.670	1732.846	-57.235	-64.872	1698.616	-163.587	37.824	1725.871	-157.197	-79.229	1439.806	-309.459	-31.915	1582.259	-345.133	-32.059	1199.326	-158.840	133.149	1522.553	-232.455	214.165	1304.314	-126.146	215.486	1249.296	-173.573	134.115	1208.165	-12.793	1.085	1279.800	28.029	16.909	1220.210	81.657	-39.500	1318.367	-351.140	-208.896	1542.195	-441.251	-239.757	1297.001	-372.236	-304.946	1272.705	-352.559	-213.443	1205.310	-138.579	-290.116	1309.927	-125.854	-327.227	1243.414	-68.945	-327.393	1343.723	-93.958	-29.491	1058.270	-111.386	39.451	1060.695	-324.527	-3.020	1094.026	-312.818	-221.642	1073.455	-237.460	-218.714	1051.710	-81.387	0.688	610.618	-96.499	51.319	528.942	-113.291	37.568	411.716	-154.946	83.857	95.857	-215.438	49.170	49.501	-6.586	-1.513	34.932	-21.078	49.026	33.505	-319.644	-228.096	611.770	-373.748	-221.562	532.238	-414.938	-171.699	413.019	-576.644	-78.639	157.581	-581.680	0.155	132.092	-497.533	-148.998	29.764	-546.665	-143.720	34.326
606	2.01667	-184.480	-128.731	1732.980	-57.334	-65.067	1698.812	-163.610	37.708	1726.008	-157.110	-79.511	1439.984	-309.392	-31.659	1582.332	-344.829	-31.719	1199.298	-158.138	132.883	1522.777	-231.028	214.289	1304.306	-124.274	215.626	1249.862	-171.350	134.481	1208.140	-11.523	0.801	1280.150	29.625	16.775	1220.779	82.655	-40.110	1319.000	-351.761	-208.364	1542.119	-442.015	-238.844	1296.952	-373.541	-304.161	1272.571	-353.163	-212.960	1205.381	-139.678	-290.911	1309.997	-127.153	-328.243	1243.545	-70.276	-328.507	1343.818	-93.723	-29.859	1058.573	-111.018	39.198	1060.713	-324.279	-2.905	1094.231	-312.965	-221.485	1073.540	-237.628	-218.660	1051.753	-80.810	0.305	610.694	-95.763	50.948	529.002	-112.743	37.272	411.636	-154.927	83.820	95.889	-215.483	49.150	49.472	-6.599	-1.572	34.920	-21.085	48.976	33.494	-319.586	-228.129	611.841	-373.664	-221.690	532.287	-414.857	-171.762	412.994	-576.645	-78.909	157.601	-581.878	-0.202	132.142	-497.541	-149.092	29.713	-546.660	-143.825	34.270
607	2.02000	-184.666	-128.805	1733.074	-57.460	-65.330	1699.031	-163.623	37.606	1726.147	-157.031	-79.768	1440.200	-309.289	-31.369	1582.344	-344.495	-31.373	1199.194	-157.436	132.572	1522.960	-229.398	214.620	1304.428	-122.348	215.718	1250.418	-169.193	134.914	1208.479	-10.179	0.556	1280.476	31.307	16.586	1221.375	83.728	-40.639	1319.680	-352.375	-207.812	1542.029	-442.835	-237.876	1296.891	-374.451	-303.710	1272.664	-353.822	-212.388	1205.501	-140.764	-291.717	1310.073	-128.424	-329.042	1243.629	-71.645	-329.740	1343.951	-93.443	-30.177	1058.640	-110.651	38.935	1060.748	-323.944	-2.751	1094.270	-313.117	-221.305	1073.618	-237.750	-218.632	1051.809	-80.122	-0.060	610.779	-94.975	50.636	529.023	-112.130	36.998	411.544	-154.904	83.807	95.901	-215.466	49.173	49.462	-6.589	-1.623	34.859	-21.092	48.931	33.429	-319.500	-228.155	611.838	-373.578	-221.746	532.276	-414.736	-171.821	412.975	-576.621	-79.199	157.623	-582.002	-0.498	132.293	-497.489	-149.163	29.672	-546.638	-143.958	34.215
608	2.02333	-184.892	-128.993	1733.264	-57.575	-65.596	1699.243	-163.614	37.495	1726.292	-156.930	-80.109	1440.422	-309.182	-31.043	1582.400	-344.145	-31.023	1199.165	-156.674	132.284	1523.203	-227.521	215.049	1304.713	-120.406	215.931	1251.114	-167.495	135.385	1208.770	-8.776	0.291	1280.865	33.069	16.329	1221.802	84.891	-41.241	1320.378	-353.016	-207.203	1541.974	-443.635	-236.815	1296.874	-375.741	-302.889	1272.567	-354.431	-211.971	1205.395	-141.980	-292.657	1310.152	-129.779	-329.981	1243.650	-73.056	-330.961	1344.140	-93.175	-30.460	1058.729	-110.281	38.710	1060.767	-323.597	-2.654	1094.314	-313.262	-221.145	1073.749	-237.896	-218.608	1051.906	-79.467	-0.428	610.920	-94.208	50.285	529.071	-111.514	36.752	411.513	-154.875	83.786	95.923	-215.454	49.190	49.469	-6.582	-1.636	34.827	-21.089	48.913	33.421	-319.465	-228.196	611.955	-373.456	-221.955	532.430	-414.610	-171.972	413.081	-576.568	-79.471	157.696	-582.071	-0.745	132.452	-497.467	-149.180	29.642	-546.579	-144.075	34.227
609	2.02667	-185.076	-129.001	1733.440	-57.695	-65.803	1699.527	-163.620	37.426	1726.456	-156.850	-80.463	1440.693	-309.047	-30.688	1582.446	-343.869	-30.703	1199.159	-155.902	132.017	1523.425	-225.875	215.182	1304.743	-118.407	216.068	1251.715	-165.795	135.852	1209.347	-7.197	0.179	1281.251	34.915	16.351	1222.544	86.106	-41.723	1321.133	-353.671	-206.633	1541.984	-444.497	-235.687	1296.918	-376.998	-302.248	1272.672	-355.190	-211.318	1205.446	-143.155	-293.474	1310.282	-131.205	-330.955	1243.824	-74.534	-332.230	1344.354	-92.926	-30.736	1058.805	-109.911	38.459	1060.799	-323.307	-2.447	1094.498	-313.383	-220.966	1073.939	-238.032	-218.723	1052.175	-78.778	-0.800	611.085	-93.452	50.019	529.153	-110.922	36.448	411.463	-154.822	83.768	95.950	-215.456	49.219	49.517	-6.592	-1.615	34.880	-21.107	48.924	33.468	-319.460	-228.274	612.164	-373.394	-222.103	532.615	-414.484	-172.186	413.279	-576.520	-79.734	157.887	-582.086	-0.936	132.642	-497.404	-149.203	29.704	-546.586	-144.171	34.290
610	2.03000	-185.381	-129.231	1733.673	-57.832	-66.040	1699.707	-163.618	37.323	1726.599	-156.809	-80.817	1440.914	-308.962	-30.368	1582.525	-343.547	-30.332	1199.259	-155.176	131.700	1523.642	-224.061	215.235	1305.135	-116.543	216.381	1252.531	-164.095	136.155	1209.773	-5.623	0.053	1281.623	36.812	16.375	1223.266	87.384	-42.215	1321.929	-354.363	-205.988	1541.976	-445.355	-234.533	1297.002	-378.326	-301.547	1272.752	-355.848	-210.751	1205.477	-144.407	-294.337	1310.427	-132.599	-331.778	1244.001	-76.100	-333.516	1344.568	-92.643	-31.048	1058.956	-109.536	38.205	1060.854	-322.964	-2.188	1094.706	-313.534	-220.802	1074.141	-238.206	-218.771	1052.385	-78.177	-1.222	611.203	-92.728	49.623	529.155	-110.357	36.179	411.423	-154.799	83.749	95.970	-215.465	49.232	49.583	-6.643	-1.597	34.938	-21.172	48.942	33.529	-319.471	-228.391	612.457	-373.355	-222.281	532.818	-414.449	-172.417	413.448	-576.541	-79.925	158.022	-582.118	-1.147	132.879	-497.436	-149.218	29.736	-546.596	-144.246	34.386
611	2.03333	-185.555	-129.090	1733.815	-57.938	-66.233	1699.969	-163.608	37.234	1726.770	-156.752	-81.161	1441.151	-308.828	-30.038	1582.534	-343.216	-29.949	1199.302	-154.342	131.378	1523.906	-222.264	215.580	1305.247	-114.290	216.316	1253.024	-162.212	136.617	1210.067	-3.975	-0.180	1282.014	38.820	16.424	1224.095	88.763	-42.772	1322.700	-355.061	-205.306	1541.956	-446.260	-233.376	1297.052	-379.677	-300.724	1272.735	-356.569	-210.058	1205.604	-145.708	-295.249	1310.566	-134.109	-332.631	1244.064	-77.648	-335.050	1344.578	-92.357	-31.387	1059.055	-109.151	37.935	1060.853	-322.676	-2.019	1094.765	-313.718	-220.641	1074.275	-238.365	-218.773	1052.516	-77.537	-1.650	611.282	-91.895	49.271	529.249	-109.761	35.855	411.344	-154.754	83.668	95.985	-215.521	49.255	49.617	-6.701	-1.608	34.960	-21.193	48.935	33.546	-319.460	-228.405	612.604	-373.334	-222.400	532.917	-414.387	-172.533	413.488	-576.518	-80.152	158.140	-582.190	-1.362	133.053	-497.449	-149.248	29.755	-546.621	-144.300	34.421
612	2.03667	-185.774	-129.177	1733.927	-58.078	-66.517	1700.167	-163.608	37.138	1726.903	-156.694	-81.509	1441.344	-308.731	-29.676	1582.559	-342.882	-29.567	1199.207	-153.566	131.317	1523.963	-220.356	215.805	1305.334	-112.006	216.422	1253.664	-159.948	136.866	1210.382	-2.275	-0.392	1282.403	40.945	16.544	1224.937	90.190	-43.211	1323.508	-355.750	-204.602	1541.899	-447.193	-232.170	1297.062	-380.915	-300.003	1272.756	-357.307	-209.358	1205.626	-147.126	-296.241	1310.722	-135.746	-333.762	1244.138	-79.392	-336.435	1344.816	-92.025	-31.698	1059.134	-108.704	37.649	1060.871	-322.352	-1.787	1094.810	-313.851	-220.465	1074.408	-238.503	-218.697	1052.559	-76.825	-2.083	611.362	-91.027	48.926	529.315	-109.154	35.526	411.236	-154.727	83.668	96.022	-215.528	49.245	49.582	-6.696	-1.651	34.932	-21.209	48.886	33.511	-319.428	-228.425	612.635	-373.244	-222.546	532.979	-414.293	-172.585	413.463	-576.486	-80.359	158.191	-582.242	-1.628	133.186	-497.451	-149.312	29.713	-546.602	-144.409	34.362
613	2.04000	-185.956	-129.213	1734.013	-58.156	-66.745	1700.399	-163.603	37.019	1727.014	-156.615	-81.859	1441.532	-308.590	-29.258	1582.540	-342.465	-29.167	1199.072	-152.677	130.882	1524.158	-218.520	215.910	1305.505	-109.784	216.647	1254.425	-157.443	137.180	1210.663	-0.464	-0.608	1282.852	43.087	16.510	1225.780	91.792	-43.746	1324.267	-356.465	-203.892	1541.839	-448.012	-230.857	1296.998	-382.299	-299.075	1272.698	-358.149	-208.612	1205.688	-148.597	-297.275	1310.835	-137.337	-334.694	1244.256	-81.101	-337.912	1344.949	-91.660	-32.023	1059.217	-108.256	37.391	1060.865	-322.026	-1.636	1094.781	-313.943	-220.309	1074.496	-238.593	-218.683	1052.604	-76.106	-2.494	611.441	-90.236	48.494	529.269	-108.486	35.221	411.124	-154.687	83.641	96.039	-215.506	49.239	49.543	-6.675	-1.686	34.876	-21.189	48.856	33.456	-319.327	-228.519	612.659	-373.162	-222.637	532.985	-414.132	-172.733	413.523	-576.429	-80.542	158.223	-582.238	-1.850	133.329	-497.422	-149.343	29.652	-546.543	-144.476	34.304
614	2.04333	-186.167	-129.217	1734.143	-58.270	-66.960	1700.640	-163.583	36.967	1727.150	-156.530	-82.174	1441.736	-308.436	-28.830	1582.621	-342.098	-28.757	1199.081	-151.855	130.721	1524.340	-216.658	216.032	1305.412	-107.329	216.590	1254.997	-155.209	137.713	1210.814	1.443	-0.782	1283.304	45.360	16.628	1226.650	93.414	-44.108	1325.161	-357.156	-203.150	1541.794	-448.836	-229.597	1297.057	-383.635	-298.259	1272.722	-358.911	-207.827	1205.788	-150.066	-298.258	1311.016	-138.985	-335.742	1244.342	-82.899	-339.377	1345.196	-91.275	-32.311	1059.335	-107.791	37.110	1060.859	-321.689	-1.433	1094.783	-314.051	-220.108	1074.651	-238.671	-218.716	1052.789	-75.327	-2.903	611.541	-89.372	48.133	529.308	-107.807	34.960	411.048	-154.639	83.624	96.017	-215.476	49.274	49.573	-6.670	-1.697	34.851	-21.186	48.850	33.438	-319.249	-228.630	612.838	-373.023	-222.820	533.139	-413.964	-172.898	413.636	-576.304	-80.755	158.329	-582.188	-2.051	133.526	-497.365	-149.345	29.642	-546.491	-144.543	34.323
