FILE_VERSION	2.0.0
NO_OF_FRAMES	16296
NO_OF_CAMERAS	8
NO_OF_BODIES	1
FREQUENCY	300
DESCRIPTION	--
TIME_STAMP	2026-08-06, 08:59:33.376	5996.27357670
DATA_INCLUDED	6D
BODY_NAMES	handball_6
BODY_FILTERS	No filter
TRANSLATION_ORIGIN	Global	
ROTATION_ORIGIN	Global	
Frame	Time	handball_6 X	Y	Z	Roll	Pitch	Yaw	Residual	Rot[0]	Rot[1]	Rot[2]	Rot[3]	Rot[4]	Rot[5]	Rot[6]	Rot[7]	Rot[8]	
10722	35.73667	1058.03460	191.78665	1596.17185	-37.62421	15.37190	91.15881	2.64550	-0.01950	0.79514	-0.60611	-0.96403	0.14578	0.22226	0.26508	0.58864	0.76370	
10723	35.74000	1052.97381	186.78236	1607.83102	-35.66801	14.65312	90.86851	2.36539	-0.01466	0.81455	-0.57991	-0.96736	0.13517	0.21433	0.25297	0.56412	0.78599	
10724	35.74333	1048.37457	182.27189	1618.42584	-34.08649	14.07075	90.70602	2.43066	-0.01195	0.82981	-0.55792	-0.96992	0.12604	0.20824	0.24312	0.54363	0.80334	
10725	35.74667	1043.84136	177.39877	1628.52435	-32.44614	13.58108	90.59948	2.56252	-0.01017	0.84517	-0.53440	-0.97199	0.11715	0.20377	0.23482	0.52151	0.82030	
10726	35.75000	1038.96690	172.53915	1637.86141	-30.95530	12.81919	90.47787	2.39931	-0.00813	0.85849	-0.51276	-0.97504	0.10697	0.19456	0.22188	0.50155	0.83619	
10727	35.75333	1034.23579	167.85966	1646.63476	-29.53247	12.04486	90.46272	2.44131	-0.00790	0.87088	-0.49143	-0.97795	0.09583	0.18554	0.20868	0.48206	0.85092	
10728	35.75667	1029.61553	163.17050	1654.42647	-28.38705	11.49367	90.23064	2.35550	-0.00394	0.88013	-0.47472	-0.97994	0.09119	0.17721	0.19926	0.46589	0.86211	
10729	35.76000	1025.07059	158.56185	1661.63669	-27.29396	10.93249	90.08542	2.30161	-0.00146	0.88879	-0.45830	-0.98185	0.08564	0.16922	0.18965	0.45023	0.87254	
10730	35.76333	1021.01454	153.86851	1667.90836	-26.49185	9.97969	90.07620	2.32441	-0.00131	0.89510	-0.44586	-0.98487	0.07611	0.15570	0.17330	0.43932	0.88146	
10731	35.76667	1016.76566	149.51544	1673.56505	-25.73369	9.46183	89.89894	2.29446	0.00174	0.90069	-0.43445	-0.98639	0.07297	0.14732	0.16439	0.42828	0.88857	
10732	35.77000	1012.75411	145.38650	1678.45744	-25.15420	8.97815	89.73935	2.26593	0.00449	0.90486	-0.42569	-0.98774	0.07045	0.13932	0.15606	0.41985	0.89408	
10733	35.77333	1008.87118	141.38068	1682.61808	-24.71469	8.51420	89.61186	2.27367	0.00670	0.90796	-0.41900	-0.98896	0.06805	0.13166	0.14805	0.41349	0.89839	
10734	35.77667	1005.17875	137.37603	1686.18077	-24.40090	8.07055	89.42142	2.31217	0.01000	0.91005	-0.41439	-0.99005	0.06719	0.12367	0.14039	0.40903	0.90166	
10735	35.78000	1001.69429	133.67908	1688.95777	-24.31842	7.88589	89.00738	2.28582	0.01716	0.91016	-0.41391	-0.99039	0.07228	0.11787	0.13720	0.40791	0.90265	
10736	35.78333	998.69321	130.14646	1691.06745	-24.31578	7.59096	88.86686	2.29046	0.01960	0.91004	-0.41407	-0.99104	0.07240	0.11221	0.13210	0.40816	0.90330	
10737	35.78667	995.75509	126.76366	1692.58604	-24.47770	7.43896	88.35134	2.26712	0.02853	0.90820	-0.41756	-0.99117	0.07981	0.10586	0.12947	0.41085	0.90246	
10738	35.79000	993.21238	123.40494	1693.45925	-24.75032	7.35449	87.94208	2.30956	0.03561	0.90563	-0.42257	-0.99113	0.08617	0.10114	0.12801	0.41522	0.90067	
10739	35.79333	990.91391	120.30854	1693.81165	-25.13007	7.31587	87.48009	2.30411	0.04361	0.90209	-0.42933	-0.99090	0.09383	0.09650	0.12734	0.42122	0.89798	
10740	35.79667	989.00912	117.26087	1693.50770	-25.64049	7.27666	87.04427	2.35704	0.05115	0.89750	-0.43804	-0.99063	0.10122	0.09172	0.12666	0.42924	0.89427	
10741	35.80000	987.23822	114.26764	1692.83464	-26.22378	7.46635	86.49069	2.37659	0.06069	0.89188	-0.44818	-0.98966	0.11222	0.08930	0.12994	0.43813	0.88947	
10742	35.80333	985.89840	111.43178	1691.63478	-26.92089	7.61400	85.96964	2.39752	0.06967	0.88521	-0.45994	-0.98873	0.12251	0.08603	0.13250	0.44877	0.88377	
10743	35.80667	984.47278	108.63472	1690.08308	-27.65621	8.10652	85.26977	2.33104	0.08164	0.87733	-0.47288	-0.98664	0.13827	0.08620	0.14101	0.45953	0.87690	
10744	35.81000	983.51738	105.92696	1688.02298	-28.44501	8.45887	84.83288	2.37533	0.08908	0.86939	-0.48603	-0.98510	0.14897	0.08592	0.14710	0.47113	0.86971	
10745	35.81333	982.70262	103.11555	1685.75248	-29.29522	8.95160	84.15362	2.37056	0.10062	0.85982	-0.50059	-0.98268	0.16458	0.08515	0.15560	0.48335	0.86149	
10746	35.81667	982.16859	100.39757	1683.05607	-30.13392	9.42853	83.63267	2.38291	0.10940	0.85040	-0.51464	-0.98041	0.17765	0.08513	0.16382	0.49524	0.85317	
10747	35.82000	981.82820	97.57067	1680.17054	-31.05115	9.93845	83.07619	2.38578	0.11874	0.83973	-0.52987	-0.97781	0.19165	0.08460	0.17259	0.50806	0.84385	
10748	35.82333	981.65186	94.63921	1677.07170	-31.88415	10.56353	82.43116	2.40579	0.12949	0.82897	-0.54411	-0.97449	0.20783	0.08474	0.18333	0.51925	0.83473	
10749	35.82667	981.70605	91.72539	1673.76692	-32.72107	11.17209	81.82882	2.36265	0.13944	0.81788	-0.55823	-0.97109	0.22325	0.08453	0.19376	0.53031	0.82537	
10750	35.83000	982.74389	88.45367	1670.19295	-33.60962	11.41758	81.12692	2.31280	0.15119	0.80596	-0.57234	-0.96848	0.23673	0.07751	0.19796	0.54258	0.81635	
10751	35.83333	982.78677	85.35037	1666.67711	-34.38092	12.15499	80.57786	2.35204	0.16004	0.79470	-0.58552	-0.96439	0.25240	0.07898	0.21056	0.55203	0.80680	
10752	35.83667	983.25488	82.15753	1663.13748	-35.11226	12.82487	80.07842	2.36225	0.16800	0.78379	-0.59786	-0.96047	0.26671	0.07976	0.22197	0.56083	0.79762	
10753	35.84000	983.81158	78.86673	1659.54252	-35.81419	13.47792	79.52222	2.34237	0.17685	0.77260	-0.60977	-0.95624	0.28158	0.07944	0.23307	0.56904	0.78859	
10754	35.84333	984.37775	75.61792	1655.95180	-36.52314	14.11464	79.17643	2.30048	0.18212	0.76207	-0.62136	-0.95256	0.29346	0.08073	0.24386	0.57718	0.77936	
10755	35.84667	985.04417	72.12960	1652.39889	-37.11245	14.79765	78.71896	2.35201	0.18913	0.75190	-0.63157	-0.94815	0.30713	0.08170	0.25541	0.58337	0.77100	
10756	35.85000	985.99080	68.43089	1648.83910	-37.70091	15.48893	78.03403	2.36049	0.19980	0.74016	-0.64206	-0.94274	0.32381	0.07991	0.26705	0.58933	0.76248	
10757	35.85333	986.51720	64.81075	1645.49119	-38.18734	16.22425	77.62271	2.36937	0.20581	0.73070	-0.65094	-0.93786	0.33719	0.08198	0.27940	0.59361	0.75469	
10758	35.85667	987.18408	61.03040	1642.18953	-38.68851	16.86307	77.22372	2.41306	0.21164	0.72113	-0.65968	-0.93331	0.34945	0.08259	0.29009	0.59821	0.74699	
10759	35.86000	987.89635	57.13917	1638.93710	-39.16363	17.66035	76.72696	2.39888	0.21877	0.71065	-0.66867	-0.92742	0.36449	0.08394	0.30337	0.60177	0.73880	
10760	35.86333	988.23167	53.33784	1636.05147	-39.50676	18.40902	76.46723	2.35921	0.22203	0.70312	-0.67552	-0.92248	0.37587	0.08802	0.31580	0.60361	0.73207	
10761	35.86667	988.77017	49.38304	1633.26689	-39.79427	19.13457	76.05587	2.39529	0.22766	0.69515	-0.68186	-0.91691	0.38877	0.09020	0.32779	0.60467	0.72590	
10762	35.87000	989.17580	45.32570	1630.63254	-40.06514	19.84326	75.67783	2.40106	0.23269	0.68748	-0.68792	-0.91139	0.40102	0.09249	0.33945	0.60544	0.71987	
10763	35.87333	989.62157	41.04781	1628.19014	-40.33864	20.56988	75.27146	2.40943	0.23803	0.67936	-0.69412	-0.90548	0.41375	0.09444	0.35135	0.60603	0.71364	
10764	35.87667	989.99098	36.75621	1625.96990	-40.53470	21.27836	74.85165	2.40214	0.24350	0.67197	-0.69940	-0.89945	0.42626	0.09639	0.36290	0.60560	0.70820	
10765	35.88000	990.07290	32.54397	1624.01710	-40.75307	21.72156	74.46758	2.35432	0.24877	0.66517	-0.70404	-0.89507	0.43563	0.09531	0.37010	0.60645	0.70374	
10766	35.88333	990.35281	28.12948	1622.24488	-40.80700	22.41480	74.04996	2.35404	0.25404	0.65930	-0.70767	-0.88886	0.44760	0.09792	0.38131	0.60414	0.69973	
10767	35.88667	990.23461	23.63786	1620.79396	-40.81964	22.90015	73.65862	2.36170	0.25918	0.65463	-0.71013	-0.88397	0.45701	0.09866	0.38913	0.60216	0.69713	
10768	35.89000	990.38314	19.15691	1619.51785	-40.77438	23.55433	73.23238	2.37743	0.26445	0.64980	-0.71262	-0.87771	0.46836	0.10135	0.39962	0.59867	0.69419	
10769	35.89333	990.35221	14.61634	1618.50761	-40.66078	24.14671	72.74957	2.38415	0.27060	0.64541	-0.71429	-0.87145	0.47951	0.10313	0.40907	0.59457	0.69221	
10770	35.89667	990.30378	10.09256	1617.75345	-40.60809	24.74229	72.33735	2.40119	0.27556	0.64074	-0.71661	-0.86539	0.48992	0.10528	0.41854	0.59113	0.68949	
10771	35.90000	990.13088	5.51209	1617.31938	-40.48357	25.28213	71.90295	2.41765	0.28087	0.63684	-0.71801	-0.85949	0.49982	0.10709	0.42708	0.58704	0.68774	
10772	35.90333	990.09863	0.88893	1617.10492	-40.38518	25.60002	71.49946	2.58659	0.28616	0.63351	-0.71887	-0.85523	0.50719	0.10652	0.43209	0.58432	0.68693	
10773	35.90667	989.66453	-3.56924	1617.25461	-40.10273	26.10538	70.99191	2.60681	0.29248	0.63086	-0.71866	-0.84902	0.51712	0.10841	0.44002	0.57845	0.68686	
10774	35.91000	989.15514	-8.07268	1617.65975	-39.81487	26.52913	70.50817	2.64547	0.29854	0.62867	-0.71809	-0.84343	0.52590	0.10977	0.44665	0.57289	0.68724	
10775	35.91333	988.34266	-12.39022	1618.51836	-39.43784	27.03009	69.97437	2.59841	0.30503	0.62676	-0.71703	-0.83691	0.53571	0.11223	0.45446	0.56585	0.68795	
10776	35.91667	987.45135	-16.76189	1619.53349	-39.04928	27.49316	69.47456	2.53661	0.31103	0.62533	-0.71570	-0.83075	0.54466	0.11487	0.46164	0.55884	0.68890	
10777	35.92000	986.32035	-20.94001	1621.01297	-38.59737	27.98427	68.91948	2.48158	0.31762	0.62396	-0.71400	-0.82398	0.55424	0.11780	0.46923	0.55090	0.69017	
10778	35.92333	985.07633	-25.14841	1622.69342	-38.11935	28.44743	68.38220	2.45537	0.32393	0.62306	-0.71195	-0.81741	0.56321	0.12098	0.47635	0.54277	0.69173	
10779	35.92667	983.67052	-29.25560	1624.70213	-37.62317	28.90477	67.84801	2.43137	0.33009	0.62232	-0.70976	-0.81081	0.57194	0.12439	0.48336	0.53442	0.69337	
10780	35.93000	982.17684	-33.31277	1626.98792	-37.14400	29.19985	67.34715	2.42246	0.33620	0.62217	-0.70702	-0.80558	0.57886	0.12632	0.48786	0.52709	0.69583	
10781	35.93333	980.40749	-37.27653	1629.62526	-36.59826	29.53551	66.83717	2.42217	0.34223	0.62251	-0.70381	-0.79992	0.58600	0.12935	0.49296	0.51872	0.69851	
10782	35.93667	978.65551	-41.26288	1632.39500	-36.10009	29.72715	66.36646	2.41880	0.34813	0.62310	-0.70040	-0.79556	0.59157	0.13085	0.49587	0.51166	0.70165	
10783	35.94000	976.59505	-45.08888	1635.54721	-35.59341	29.99012	65.89771	2.41872	0.35369	0.62347	-0.69727	-0.79060	0.59763	0.13334	0.49985	0.50410	0.70429	
10784	35.94333	974.50551	-48.88202	1638.98092	-35.09371	30.15364	65.46375	2.41275	0.35908	0.62440	-0.69368	-0.78660	0.60249	0.13515	0.50232	0.49712	0.70749	
10785	35.94667	972.23448	-52.55473	1642.69092	-34.57906	30.29742	65.02467	2.39249	0.36456	0.62546	-0.68985	-0.78268	0.60718	0.13689	0.50449	0.49003	0.71089	
10786	35.95000	969.74799	-56.12121	1646.68136	-34.02132	30.44919	64.55774	2.39333	0.37035	0.62664	-0.68569	-0.77847	0.61211	0.13893	0.50677	0.48233	0.71452	
10787	35.95333	967.18833	-59.63672	1650.95919	-33.50460	30.53119	64.15782	2.37957	0.37546	0.62822	-0.68145	-0.77522	0.61585	0.14062	0.50801	0.47547	0.71823	
10788	35.95667	964.39792	-63.04611	1655.53183	-32.96886	30.61645	63.72850	2.36603	0.38092	0.62963	-0.67710	-0.77170	0.61987	0.14227	0.50929	0.46832	0.72201	
10789	35.96000	961.36041	-66.33736	1660.40413	-32.44862	30.62078	63.27266	2.35816	0.38703	0.63080	-0.67253	-0.76861	0.62362	0.14260	0.50935	0.46173	0.72620	
10790	35.96333	958.28659	-69.54733	1665.56692	-31.86174	30.66499	62.82325	2.31465	0.39287	0.63260	-0.66744	-0.76520	0.62742	0.14425	0.51002	0.45406	0.73056	
10791	35.96667	955.04834	-72.67333	1670.99501	-31.28402	30.60783	62.33517	2.34553	0.39961	0.63415	-0.66195	-0.76228	0.63096	0.14428	0.50916	0.44693	0.73553	
10792	35.97000	951.67071	-75.68513	1676.68020	-30.65333	30.52295	61.86570	2.32599	0.40620	0.63652	-0.65563	-0.75964	0.63400	0.14488	0.50788	0.43919	0.74106	
10793	35.97333	947.91739	-78.61893	1682.78619	-30.02453	30.40273	61.21982	2.33646	0.41525	0.63695	-0.64952	-0.75595	0.63879	0.14314	0.50607	0.43156	0.74675	
10794	35.97667	944.14827	-81.37461	1689.04683	-29.42775	30.11236	60.72502	2.30381	0.42301	0.63920	-0.64225	-0.75456	0.64092	0.14090	0.50170	0.42502	0.75343	
10795	35.98000	940.29212	-84.10693	1695.58083	-28.81327	29.86790	60.16406	2.26194	0.43144	0.64065	-0.63517	-0.75223	0.64413	0.13873	0.49800	0.41794	0.75982	
10796	35.98333	936.35963	-86.77620	1702.31489	-28.15067	29.56976	59.66370	2.22848	0.43929	0.64339	-0.62695	-0.75066	0.64627	0.13724	0.49348	0.41034	0.76687	
10797	35.98667	932.00584	-89.23523	1709.36976	-27.47714	29.14312	59.02464	2.22228	0.44952	0.64503	-0.61796	-0.74885	0.64926	0.13298	0.48699	0.40298	0.77488	
10798	35.99000	927.49631	-91.59771	1716.61032	-26.79695	28.62346	58.41229	2.20884	0.45979	0.64723	-0.60802	-0.74773	0.65152	0.12811	0.47905	0.39573	0.78352	
10799	35.99333	922.75357	-93.91295	1724.13720	-26.10806	28.09417	57.74976	2.16981	0.47074	0.64885	-0.59783	-0.74608	0.65444	0.12281	0.47092	0.38821	0.79216	
10800	35.99667	917.85788	-96.01122	1731.77323	-25.39869	27.43505	57.10271	2.15356	0.48205	0.65116	-0.58619	-0.74521	0.65657	0.11651	0.46074	0.38068	0.80175	
10801	36.00000	912.76379	-98.03407	1739.62236	-24.66368	26.75637	56.45622	2.15053	0.49341	0.65362	-0.57387	-0.74422	0.65874	0.11041	0.45020	0.37261	0.81147	
10802	36.00333	907.43089	-99.95152	1747.53805	-23.94706	25.94966	55.82809	2.12474	0.50505	0.65638	-0.56044	-0.74394	0.66028	0.10289	0.43758	0.36497	0.82178	
10803	36.00667	901.98179	-101.76177	1755.67635	-23.20369	25.11383	55.25432	2.10683	0.51606	0.65992	-0.54607	-0.74401	0.66124	0.09598	0.42442	0.35675	0.83222	
10804	36.01000	896.22332	-103.43542	1763.82513	-22.46105	24.18413	54.68380	2.08299	0.52735	0.66359	-0.53061	-0.74436	0.66195	0.08806	0.40967	0.34852	0.84303	
10805	36.01333	890.30267	-105.06627	1772.07767	-21.63001	23.20070	54.12833	2.15494	0.53858	0.66818	-0.51329	-0.74480	0.66238	0.08076	0.39395	0.33880	0.85441	
10806	36.01667	884.09939	-106.55912	1780.35377	-20.86671	22.12597	53.60167	2.14744	0.54970	0.67251	-0.49555	-0.74564	0.66246	0.07192	0.37664	0.32996	0.86560	
10807	36.02000	877.96269	-107.80155	1788.57172	-20.07571	20.97188	53.30178	2.10385	0.55801	0.67966	-0.47612	-0.74868	0.65980	0.06440	0.35791	0.32052	0.87702	
10808	36.02333	871.92091	-109.22946	1796.71517	-19.20814	19.88352	53.12971	2.21567	0.56424	0.68832	-0.45591	-0.75230	0.65612	0.05954	0.34011	0.30939	0.88803	
10809	36.02667	865.29298	-110.32108	1804.80420	-18.37748	18.62293	52.82119	2.13534	0.57266	0.69528	-0.43433	-0.75504	0.65370	0.05094	0.31934	0.29877	0.89931	
10810	36.03000	858.57241	-111.36566	1812.74971	-17.56068	17.36040	52.59171	2.13210	0.57982	0.70262	-0.41248	-0.75814	0.65069	0.04268	0.29838	0.28797	0.90997	
10811	36.03333	851.73453	-112.30794	1820.49554	-16.73584	16.05243	52.43761	2.13059	0.58586	0.71057	-0.38969	-0.76178	0.64692	0.03436	0.27652	0.27673	0.92030	
10812	36.03667	844.85426	-113.04130	1828.01478	-16.00953	14.75099	52.40159	2.11807	0.59001	0.71873	-0.36784	-0.76619	0.64210	0.02564	0.25462	0.26671	0.92954	
10813	36.04000	837.84937	-113.83821	1835.30258	-15.29064	13.47855	52.37211	2.10757	0.59372	0.72643	-0.34613	-0.77018	0.63760	0.01706	0.23308	0.25645	0.93803	
10814	36.04333	830.91342	-114.57329	1842.20387	-14.54233	12.24146	52.48222	2.13547	0.59516	0.73533	-0.32415	-0.77513	0.63172	0.00987	0.21203	0.24539	0.94595	
10815	36.04667	824.32796	-115.44310	1848.89324	-14.05883	10.74183	52.68015	2.21348	0.59564	0.74399	-0.30280	-0.78133	0.62411	-0.00349	0.18638	0.23866	0.95305	
10816	36.05000	817.22152	-115.89341	1855.09399	-13.38666	9.58020	52.85034	2.18061	0.59548	0.75214	-0.28231	-0.78594	0.61820	-0.01077	0.16643	0.22829	0.95926	
10817	36.05333	810.07371	-116.40698	1861.03502	-12.77250	8.43482	53.11996	2.14705	0.59365	0.76064	-0.26269	-0.79124	0.61123	-0.01825	0.14668	0.21869	0.96471	
10818	36.05667	803.18076	-116.78752	1866.43305	-12.19093	7.40510	53.42562	2.16800	0.59090	0.76876	-0.24465	-0.79639	0.60429	-0.02466	0.12888	0.20941	0.96930	
10819	36.06000	796.44172	-117.10131	1871.44828	-11.62084	6.44538	53.79709	2.20524	0.58691	0.77703	-0.22749	-0.80183	0.59679	-0.03025	0.11226	0.20016	0.97331	
10820	36.06333	789.80505	-117.31096	1875.99563	-11.05800	5.56530	54.17446	2.21996	0.58256	0.78486	-0.21122	-0.80698	0.58953	-0.03509	0.09698	0.19090	0.97681	
10821	36.06667	783.31774	-117.46090	1880.13668	-10.50600	4.79623	54.55785	2.22763	0.57785	0.79220	-0.19622	-0.81185	0.58258	-0.03876	0.08361	0.18170	0.97979	
10822	36.07000	776.86350	-117.33951	1883.80414	-9.86765	4.28501	54.89260	2.16884	0.57350	0.79861	-0.18253	-0.81579	0.57708	-0.03834	0.07472	0.17089	0.98245	
10823	36.07333	770.89036	-117.22382	1886.95904	-9.37186	3.60074	55.31253	2.12388	0.56798	0.80547	-0.16916	-0.82065	0.56991	-0.04172	0.06280	0.16252	0.98470	
10824	36.07667	765.51366	-117.27073	1889.66996	-8.97295	3.05958	55.46059	2.13569	0.56616	0.80894	-0.15837	-0.82256	0.56689	-0.04500	0.05337	0.15575	0.98635	
10825	36.08000	760.48486	-117.06348	1891.91184	-8.63230	2.47652	55.95872	2.15186	0.55927	0.81562	-0.14829	-0.82786	0.55882	-0.04862	0.04321	0.14995	0.98775	
10826	36.08333	755.63610	-116.75405	1893.67359	-8.37780	1.93782	56.34235	2.18742	0.55391	0.82075	-0.13982	-0.83189	0.55242	-0.05291	0.03381	0.14562	0.98876	
10827	36.08667	751.17569	-116.34939	1894.90727	-8.17533	1.50114	56.65893	2.19043	0.54943	0.82488	-0.13305	-0.83513	0.54715	-0.05649	0.02620	0.14215	0.98950	
10828	36.09000	747.06307	-115.88876	1895.65304	-8.09218	1.14236	56.92061	2.22074	0.54569	0.82804	-0.12872	-0.83775	0.54272	-0.06029	0.01994	0.14074	0.98985	
10829	36.09333	743.31137	-115.34115	1895.85801	-8.08562	0.86242	57.17980	2.24364	0.54194	0.83087	-0.12628	-0.84028	0.53840	-0.06371	0.01505	0.14064	0.98995	
10830	36.09667	739.96232	-114.72892	1895.57556	-8.12726	0.71193	57.36030	2.24670	0.53931	0.83267	-0.12568	-0.84201	0.53542	-0.06589	0.01243	0.14136	0.98988	
10831	36.10000	737.04458	-114.05384	1894.83546	-8.26888	0.64876	57.48989	2.23853	0.53741	0.83365	-0.12730	-0.84324	0.53323	-0.06785	0.01132	0.14381	0.98954	
10832	36.10333	734.57780	-113.36750	1893.63327	-8.48012	0.68757	57.55569	2.25041	0.53644	0.83374	-0.13082	-0.84385	0.53211	-0.06910	0.01200	0.14746	0.98900	
10833	36.10667	732.49720	-112.68570	1891.92966	-8.78070	0.85660	57.56749	2.24437	0.53625	0.83291	-0.13677	-0.84393	0.53195	-0.06940	0.01495	0.15264	0.98817	
10834	36.11000	730.80841	-111.93290	1889.77873	-9.09104	1.12039	57.51408	2.18920	0.53699	0.83127	-0.14365	-0.84336	0.53295	-0.06858	0.01955	0.15797	0.98725	
10835	36.11333	729.47826	-111.23486	1887.15042	-9.51721	1.47646	57.41247	2.07316	0.53841	0.82868	-0.15300	-0.84229	0.53476	-0.06764	0.02577	0.16529	0.98591	
10836	36.11667	728.50438	-110.54212	1884.29702	-10.03370	1.88509	57.37563	2.08877	0.53884	0.82625	-0.16420	-0.84177	0.53571	-0.06665	0.03290	0.17413	0.98417	
10837	36.12000	728.10153	-110.21318	1881.11042	-10.73476	2.29291	57.29616	2.10741	0.53986	0.82272	-0.17797	-0.84080	0.53711	-0.06756	0.04001	0.18611	0.98171	
10838	36.12333	728.23625	-109.78920	1877.81573	-11.39951	2.73946	57.17337	2.35333	0.54148	0.81862	-0.19149	-0.83935	0.53934	-0.06778	0.04779	0.19742	0.97915	
10839	36.12667	728.37696	-109.54384	1874.02730	-11.99531	3.46737	56.97872	2.30109	0.54395	0.81331	-0.20650	-0.83693	0.54359	-0.06365	0.06048	0.20745	0.97637	
10840	36.13000	728.81757	-109.37349	1870.03426	-12.64032	4.24602	56.76903	2.36591	0.54651	0.80732	-0.22264	-0.83417	0.54829	-0.05949	0.07404	0.21823	0.97308	
10841	36.13333	729.49981	-109.39643	1865.82029	-13.16940	5.25334	56.34348	2.27233	0.55188	0.79892	-0.23905	-0.82888	0.55700	-0.05206	0.09156	0.22687	0.96961	
10842	36.13667	730.27617	-109.51104	1861.44249	-13.72626	6.22891	56.11182	2.24878	0.55428	0.79206	-0.25574	-0.82523	0.56302	-0.04481	0.10850	0.23588	0.96571	
10843	36.14000	731.23989	-109.75918	1856.95929	-14.21618	7.23668	55.84689	2.23405	0.55693	0.78483	-0.27178	-0.82095	0.56981	-0.03682	0.12597	0.24362	0.96165	
10844	36.14333	732.39887	-110.26039	1852.42500	-14.66932	8.25236	55.59215	2.24402	0.55923	0.77760	-0.28740	-0.81649	0.57665	-0.02854	0.14353	0.25062	0.95739	
10845	36.14667	733.66728	-110.94285	1847.78081	-15.08274	9.25608	55.33199	2.24181	0.56141	0.77032	-0.30236	-0.81175	0.58365	-0.02028	0.16085	0.25683	0.95298	
10846	36.15000	734.98151	-111.82077	1843.17034	-15.44841	10.27022	55.06293	2.23481	0.56350	0.76297	-0.31678	-0.80665	0.59092	-0.01167	0.17829	0.26210	0.94843	
10847	36.15333	736.35503	-112.91314	1838.57118	-15.76715	11.25971	54.75894	2.22038	0.56591	0.75539	-0.33036	-0.80101	0.59864	-0.00332	0.19526	0.26650	0.94385	
10848	36.15667	737.71210	-114.14604	1833.98259	-16.05500	12.21460	54.47254	2.24978	0.56794	0.74809	-0.34322	-0.79541	0.60605	0.00476	0.21157	0.27030	0.93924	
10849	36.16000	739.09030	-115.56868	1829.43993	-16.28659	13.10834	54.16440	2.21474	0.57021	0.74093	-0.35480	-0.78958	0.61353	0.01230	0.22679	0.27313	0.93486	
10850	36.16333	740.41272	-117.06375	1824.99663	-16.42347	13.89457	54.03514	2.31448	0.57010	0.73648	-0.36411	-0.78569	0.61828	0.02038	0.24014	0.27446	0.93113	
10851	36.16667	741.72488	-118.75648	1820.65092	-16.56247	14.66586	53.76996	2.30715	0.57177	0.73053	-0.37337	-0.78037	0.62472	0.02728	0.25318	0.27577	0.92728	
10852	36.17000	742.95540	-120.59347	1816.46882	-16.68509	15.35174	53.51912	2.34193	0.57334	0.72501	-0.38163	-0.77537	0.63064	0.03320	0.26474	0.27687	0.92372	
10853	36.17333	744.13886	-122.58013	1812.44661	-16.72526	15.98748	53.24324	2.41141	0.57527	0.71986	-0.38842	-0.77019	0.63661	0.03912	0.27543	0.27665	0.92065	
10854	36.17667	745.17405	-124.65896	1808.46099	-16.74255	16.55853	52.94638	2.37123	0.57757	0.71477	-0.39435	-0.76498	0.64254	0.04422	0.28499	0.27613	0.91790	
10855	36.18000	746.16633	-126.89226	1804.72037	-16.73392	17.02530	52.69741	2.40892	0.57947	0.71067	-0.39896	-0.76059	0.64742	0.04855	0.29279	0.27531	0.91568	
10856	36.18333	747.00857	-129.19849	1801.13227	-16.60874	17.48328	52.43556	2.36961	0.58149	0.70724	-0.40209	-0.75605	0.65229	0.05394	0.30043	0.27263	0.91401	
10857	36.18667	748.00751	-131.75007	1797.59391	-16.40685	17.93622	52.26320	2.41273	0.58229	0.70539	-0.40418	-0.75240	0.65590	0.06075	0.30796	0.26873	0.91266	
10858	36.19000	748.59581	-134.20972	1794.31232	-16.19068	18.24706	52.02019	2.40140	0.58444	0.70324	-0.40483	-0.74859	0.65980	0.06543	0.31312	0.26481	0.91205	
10859	36.19333	749.07015	-136.80933	1791.15538	-15.97056	18.50223	51.77151	2.40579	0.58681	0.70120	-0.40493	-0.74495	0.66351	0.06941	0.31734	0.26092	0.91171	
10860	36.19667	749.38636	-139.42698	1788.18345	-15.67254	18.73082	51.50396	2.41644	0.58949	0.69956	-0.40388	-0.74120	0.66721	0.07383	0.32112	0.25583	0.91183	
10861	36.20000	749.58868	-142.10170	1785.35338	-15.37409	18.87793	51.25554	2.38795	0.59218	0.69835	-0.40203	-0.73799	0.67036	0.07740	0.32355	0.25086	0.91235	
10862	36.20333	749.65966	-144.82051	1782.66384	-14.98182	19.02206	51.02555	2.35723	0.59463	0.69800	-0.39901	-0.73497	0.67310	0.08218	0.32593	0.24440	0.91326	
10863	36.20667	749.62298	-147.56307	1780.06583	-14.61460	19.12336	50.80364	2.33682	0.59710	0.69767	-0.39588	-0.73222	0.67559	0.08621	0.32760	0.23839	0.91425	
10864	36.21000	749.59303	-150.48337	1777.58088	-14.20071	19.25067	50.67560	2.37788	0.59828	0.69868	-0.39232	-0.73032	0.67691	0.09179	0.32970	0.23160	0.91524	
10865	36.21333	749.05754	-153.37736	1775.30405	-13.84869	19.33800	50.32212	2.34701	0.60245	0.69667	-0.38950	-0.72622	0.68091	0.09463	0.33114	0.22585	0.91615	
10866	36.21667	748.60968	-156.18975	1773.05210	-13.40588	19.39548	50.10580	2.35272	0.60497	0.69694	-0.38507	-0.72369	0.68297	0.09914	0.33209	0.21869	0.91755	
