timestamp_ms;timezone_id;game_clock;period;player_id;distance;speed_ball;trajectory;shot_position_x;shot_position_y;hit_position_y;hit_position_z;success;shot_category;goalkeeper_id;shot_type;assisting_player_id;validated;id;event_type;league_id;timestamp_local_timezone;Session_ID;home_team;away_team
1694366859035.0;385;55:20;;1786;7.214319;34.081879;"-12.79,-0.05;-12.79,-0.05";-12.785835;0.047154;1.276495;1.731232;1;penalty;1392.0;1.0;0.0;1539025451.0;8843326;detected_shot_handball;2091595;2023-09-10 19:27:39.035000;2186.0;TVB_Stuttgart;ThSV_Eisenach
1694362075819.0;385;6:36;;225;7.711205;30.332199;"-12.3,-0.46;-12.3,-0.46";-12.302807;0.464647;0.837944;0.114942;1;penalty;253.0;1.0;0.0;1538963573.0;8822086;detected_shot_handball;124641;2023-09-10 18:07:55.819000;2187.0;Bergischer_HC;Fuechse_Berlin
1694365969870.0;385;42:30;;264;6.78619;26.081018;"-13.23,0.48;-13.23,0.48";-13.231082;-0.483857;-0.841705;0.46938;0;penalty;247.0;0.0;0.0;1539011351.0;8829000;detected_shot_handball;905912;2023-09-10 19:12:49.870000;2187.0;Bergischer_HC;Fuechse_Berlin
1694366798313.0;385;51:12;;225;7.503244;29.48275;"12.5,0.32;12.5,0.32";12.503727;-0.323361;0.920488;0.698751;0;penalty;1541.0;0.0;0.0;1539024557.0;8830832;detected_shot_handball;124641;2023-09-10 19:26:38.313000;2187.0;Bergischer_HC;Fuechse_Berlin
1694451774020.0;385;2:37;;214;6.062374;33.819912;"-13.95,-0.44;-13.95,-0.44";-13.953377;0.436722;1.543332;1.314794;0;penalty;72.0;;0.0;;8844854;detected_shot_handball;876390;2023-09-11 19:02:54.020000;2188.0;TBV_Lemgo_Lippe;SG_Flensburg_Handewitt
1694452157945.0;385;8:08;;1558;6.691825;32.934864;"13.33,-0.52;13.33,-0.52";13.328632;0.522857;-0.045514;1.637624;1;penalty;1104.0;;0.0;;8845997;detected_shot_handball;1581488;2023-09-11 19:09:17.945000;2188.0;TBV_Lemgo_Lippe;SG_Flensburg_Handewitt
1694452251344.0;385;9:07;;1106;7.148814;24.10388;"-12.85,0.23;-12.85,0.23";-12.854755;-0.225877;0.999672;0.463479;1;penalty;72.0;;0.0;;8846380;detected_shot_handball;1637708;2023-09-11 19:10:51.344000;2188.0;TBV_Lemgo_Lippe;SG_Flensburg_Handewitt
1694452849243.0;385;15:31;;1106;7.382101;33.115021;"-12.62,0.2;-12.62,0.2";-12.620693;-0.203078;0.201734;1.161341;1;penalty;72.0;;0.0;;8847698;detected_shot_handball;1637708;2023-09-11 19:20:49.243000;2188.0;TBV_Lemgo_Lippe;SG_Flensburg_Handewitt
1694453541619.0;385;23:49;;1558;6.66559;32.944859;"13.35,-0.39;13.35,-0.39";13.346067;0.39405;0.969632;1.259311;1;penalty;1104.0;;0.0;;8849421;detected_shot_handball;1581488;2023-09-11 19:32:21.619000;2188.0;TBV_Lemgo_Lippe;SG_Flensburg_Handewitt
1694453674092.0;385;25:08;;1558;6.614943;29.771847;"13.42,-0.64;13.42,-0.64";13.416492;0.644127;0.284137;1.136067;1;penalty;207.0;;0.0;;8849562;detected_shot_handball;1581488;2023-09-11 19:34:34.092000;2188.0;TBV_Lemgo_Lippe;SG_Flensburg_Handewitt
1694453822338.0;385;27:18;;1558;6.843938;24.154425;"13.19,-0.66;13.19,-0.66";13.18756;0.655857;1.639757;2.197337;0;penalty;207.0;;0.0;;8849876;detected_shot_handball;1581488;2023-09-11 19:37:02.338000;2188.0;TBV_Lemgo_Lippe;SG_Flensburg_Handewitt
1694455545793.0;385;34:25;;1106;6.875445;11.824609;"13.13,-0.19;13.13,-0.19";13.127054;0.185371;-0.051563;1.340232;1;penalty;1555.0;;0.0;;8851626;detected_shot_handball;1637708;2023-09-11 20:05:45.793000;2188.0;TBV_Lemgo_Lippe;SG_Flensburg_Handewitt
1694455958431.0;385;39:48;;1106;7.126284;24.295303;"12.88,-0.31;12.88,-0.31";12.880584;0.312793;-0.988787;1.680325;1;penalty;72.0;;0.0;;8852632;detected_shot_handball;1637708;2023-09-11 20:12:38.431000;2188.0;TBV_Lemgo_Lippe;SG_Flensburg_Handewitt
1694108305111.0;385;30:00;;67;7.089162;31.682278;"12.92,0.27;12.92,0.27";12.916088;-0.272791;0.995049;1.130093;1;penalty;28.0;1.0;0.0;1536564017.0;8863309;detected_shot_handball;918114;2023-09-07 19:38:25.111000;2189.0;HSG_Wetzlar;TBV_Lemgo_Lippe
1694109477268.0;385;33:42;;1176;7.402659;33.734875;"12.6,-0.21;12.6,-0.21";12.600231;0.206842;-1.264779;0.900411;1;penalty;1555.0;1.0;0.0;1536575827.0;8864145;detected_shot_handball;1521943;2023-09-07 19:57:57.268000;2189.0;HSG_Wetzlar;TBV_Lemgo_Lippe
1694111402541.0;385;56:23;;1176;7.304262;34.134148;"12.7,0.1;12.7,0.1";12.696384;-0.097189;-1.108694;0.712641;1;penalty;1555.0;1.0;0.0;1536593945.0;8868471;detected_shot_handball;1521943;2023-09-07 20:30:02.541000;2189.0;HSG_Wetzlar;TBV_Lemgo_Lippe
1694021042892.0;385;17:59;;264;6.908923;36.296658;"13.09,-0.07;13.09,-0.07";13.091469;0.073573;1.262171;0.157118;1;penalty;760.0;1.0;0.0;1535908205.0;8885377;detected_shot_handball;905912;2023-09-06 19:24:02.892000;2190.0;HC_Erlangen;Bergischer_HC
1694714928724.0;385;43:10;;264;6.650001;29.691185;"13.36,-0.37;13.36,-0.37";13.360483;0.373264;0.108988;0.359974;0;penalty;1569.0;0.0;0.0;1541679721.0;8916768;detected_shot_handball;905912;2023-09-14 20:08:48.724000;2191.0;VfL_Gummersbach;Bergischer_HC
1694715281605.0;385;47:34;;1538;7.075289;31.874996;"12.93,0.08;12.93,0.08";12.925177;-0.081139;-1.35;0.553898;1;penalty;1569.0;1.0;0.0;1541683363.0;8917699;detected_shot_handball;880856;2023-09-14 20:14:41.605000;2191.0;VfL_Gummersbach;Bergischer_HC
1694801149532.0;385;4:21;;1751;7.032662;23.048903;"-12.97,0.22;-12.97,0.22";-12.970831;-0.221642;-0.156296;1.955552;0;penalty;1837.0;0.0;0.0;1542335093.0;9000669;detected_shot_handball;346000;2023-09-15 20:05:49.532000;2194.0;ThSV_Eisenach;HBW_Balingen_Weilstetten
1694801697635.0;385;12:50;;1757;7.346732;30.192188;"-12.67,-0.46;-12.67,-0.46";-12.667725;0.460659;-1.153038;0.035461;1;penalty;1837.0;1.0;0.0;1542344027.0;9002510;detected_shot_handball;1436958;2023-09-15 20:14:57.635000;2194.0;ThSV_Eisenach;HBW_Balingen_Weilstetten
1694801857760.0;385;14:47;;1757;7.242387;27.193647;"-12.78,-0.54;-12.78,-0.54";-12.777437;0.535492;-1.401823;0.597421;1;penalty;1837.0;1.0;0.0;1542347027.0;9002753;detected_shot_handball;1436958;2023-09-15 20:17:37.760000;2194.0;ThSV_Eisenach;HBW_Balingen_Weilstetten
1694802572995.0;385;21:56;;1786;7.382318;35.155022;"12.62,-0;12.62,-0";12.617683;0.00423;1.103825;1.687163;1;penalty;1753.0;1.0;0.0;1542357869.0;9004453;detected_shot_handball;2091595;2023-09-15 20:29:32.995000;2194.0;ThSV_Eisenach;HBW_Balingen_Weilstetten
1694804400979.0;385;32:25;;1757;6.684135;34.295746;"13.32,-0.31;13.32,-0.31";13.323181;0.312646;1.007692;1.60297;1;penalty;1789.0;1.0;0.0;1542387597.0;9006643;detected_shot_handball;1436958;2023-09-15 21:00:00.979000;2194.0;ThSV_Eisenach;HBW_Balingen_Weilstetten
1694804485594.0;385;33:14;;1757;6.452816;34.351498;"13.56,-0.34;13.56,-0.34";13.556236;0.341671;1.35;0.736432;1;penalty;1839.0;1.0;0.0;1542388911.0;9006792;detected_shot_handball;1436958;2023-09-15 21:01:25.594000;2194.0;ThSV_Eisenach;HBW_Balingen_Weilstetten
1694805320121.0;385;42:51;;1786;7.159265;34.897709;"-12.88,0.72;-12.88,0.72";-12.876997;-0.719657;-1.397528;0.050608;0;penalty;1753.0;0.0;0.0;0.0;9008740;detected_shot_handball;2091595;2023-09-15 21:15:20.121000;2194.0;ThSV_Eisenach;HBW_Balingen_Weilstetten
1694805703985.0;385;46:56;;1757;6.967438;20.592428;"13.03,0.08;13.03,0.08";13.033073;-0.084443;0.256245;1.460975;1;penalty;1789.0;1.0;0.0;1542406873.0;9009577;detected_shot_handball;1436958;2023-09-15 21:21:43.985000;2194.0;ThSV_Eisenach;HBW_Balingen_Weilstetten
1694806200823.0;385;53:22;;1786;7.384268;33.092484;"-12.62,-0.23;-12.62,-0.23";-12.619385;0.23223;-1.824381;0.782786;0;penalty;1766.0;0.0;0.0;1542412641.0;9010768;detected_shot_handball;2091595;2023-09-15 21:30:00.823000;2194.0;ThSV_Eisenach;HBW_Balingen_Weilstetten
1694884647778.0;385;13:10;;1139;7.303956;7.639481;"12.7,0.33;12.7,0.33";12.703327;-0.326089;0.565746;1.525749;1;penalty;0.0;;0.0;;8946742;detected_shot_handball;876092;2023-09-16 19:17:27.778000;2195.0;HSV_Hamburg;SC_DHfK_Leipzig
1694884916426.0;385;16:25;;1139;6.634857;31.462498;"13.39,-0.53;13.39,-0.53";13.386627;0.533503;1.170031;1.989467;1;penalty;0.0;;0.0;;8947423;detected_shot_handball;876092;2023-09-16 19:21:56.426000;2195.0;HSV_Hamburg;SC_DHfK_Leipzig
1694885578978.0;385;23:05;;1205;6.742816;28.734957;"-13.3,-0.74;-13.3,-0.74";-13.297588;0.737058;0.355501;1.161372;1;penalty;0.0;;0.0;;8948456;detected_shot_handball;HSVHBall2;2023-09-16 19:32:58.978000;2195.0;HSV_Hamburg;SC_DHfK_Leipzig
1694887067778.0;385;31:06;;1205;6.974679;31.469885;"13.07,0.78;13.07,0.78";13.06929;-0.781927;1.127863;0.240471;1;penalty;0.0;;0.0;;8950195;detected_shot_handball;HSVHBall2;2023-09-16 19:57:47.778000;2195.0;HSV_Hamburg;SC_DHfK_Leipzig
1694888430096.0;385;46:39;;1139;6.92772;27.992931;"-13.07,0.06;-13.07,0.06";-13.072515;-0.057015;-1.061246;1.527467;0;penalty;0.0;;0.0;;8953181;detected_shot_handball;876092;2023-09-16 20:20:30.096000;2195.0;HSV_Hamburg;SC_DHfK_Leipzig
1694956203196.0;385;6:35;;225;7.017628;32.614582;"-12.99,-0.22;-12.99,-0.22";-12.985741;0.217423;-1.241068;0.346157;1;penalty;1836.0;;0.0;;8957271;detected_shot_handball;124641;2023-09-17 15:10:03.196000;2196.0;Fuechse_Berlin;TSV_Hannover_Burgdorf
1694959964936.0;385;39:35;;225;7.182759;31.246986;"12.82,0.28;12.82,0.28";12.822773;-0.281842;-1.141348;0.86089;1;penalty;1836.0;;0.0;;8963991;detected_shot_handball;124641;2023-09-17 16:12:44.936000;2196.0;Fuechse_Berlin;TSV_Hannover_Burgdorf
1694961082905.0;385;51:20;;225;6.963357;11.372781;"13.05,0.5;13.05,0.5";13.054832;-0.502981;-0.405272;2.704729;0;penalty;0.0;;0.0;;8966243;detected_shot_handball;124641;2023-09-17 16:31:22.905000;2196.0;Fuechse_Berlin;TSV_Hannover_Burgdorf
1694961302115.0;385;53:02;;1484;6.937679;29.153442;"-13.06,-0.08;-13.06,-0.08";-13.062769;0.078832;-0.23153;1.213358;1;penalty;247.0;;0.0;;8966432;detected_shot_handball;925808;2023-09-17 16:35:02.115000;2196.0;Fuechse_Berlin;TSV_Hannover_Burgdorf
1694962125400.0;385;59:55;;225;6.79528;30.817245;"13.24,0.64;13.24,0.64";13.235188;-0.642765;1.146479;0.668208;1;penalty;1836.0;;0.0;;8967983;detected_shot_handball;124641;2023-09-17 16:48:45.400000;2196.0;Fuechse_Berlin;TSV_Hannover_Burgdorf
1694960740291.0;385;;;371;6.514894;20.425411;"-13.5,-0.39;-13.5,-0.39";-13.49682;0.390517;-1.358848;0.411329;0;penalty;0.0;0.0;0.0;0.0;8968082;detected_shot_handball;WetzBall3;2023-09-17 16:25:40.291000;2197.0;HSG_Wetzlar;Frisch_Auf!_Goeppingen
1694960783127.0;385;;;371;7.205451;22.253706;"-12.8,-0.26;-12.8,-0.26";-12.799107;0.256228;-0.679523;0.020308;0;penalty;0.0;0.0;0.0;0.0;8968090;detected_shot_handball;WetzBall3;2023-09-17 16:26:23.127000;2197.0;HSG_Wetzlar;Frisch_Auf!_Goeppingen
1694961467851.0;385;6:46;;1176;7.323021;26.818285;"-12.68,-0.3;-12.68,-0.3";-12.682999;0.29686;0.78503;1.662456;1;penalty;1496.0;1.0;0.0;1544397403.0;8969331;detected_shot_handball;1521943;2023-09-17 16:37:47.851000;2197.0;HSG_Wetzlar;Frisch_Auf!_Goeppingen
1694961719659.0;385;10:17;;192;6.924524;31.916313;"13.1,-0.54;13.1,-0.54";13.096725;0.542061;-1.213594;0.37478;1;penalty;28.0;1.0;0.0;1544404197.0;8970064;detected_shot_handball;257887;2023-09-17 16:41:59.659000;2197.0;HSG_Wetzlar;Frisch_Auf!_Goeppingen
1694961912358.0;385;12:12;;1176;7.513646;32.781284;"-12.49,-0.01;-12.49,-0.01";-12.486361;0.010051;-0.096738;0.212438;1;penalty;1496.0;1.0;0.0;1544409975.0;8970329;detected_shot_handball;1521943;2023-09-17 16:45:12.358000;2197.0;HSG_Wetzlar;Frisch_Auf!_Goeppingen
1694962176229.0;385;15:52;;192;7.275476;8.685046;"12.73,0.28;12.73,0.28";12.729988;-0.281936;-0.947541;2.223615;0;penalty;28.0;0.0;0.0;1544417129.0;8971092;detected_shot_handball;257887;2023-09-17 16:49:36.229000;2197.0;HSG_Wetzlar;Frisch_Auf!_Goeppingen
1694962575493.0;385;20:28;;1176;6.806777;32.696079;"-13.21,-0.42;-13.21,-0.42";-13.206154;0.419363;1.197224;0.90603;1;penalty;1745.0;1.0;0.0;1544425527.0;8971677;detected_shot_handball;1521943;2023-09-17 16:56:15.493000;2197.0;HSG_Wetzlar;Frisch_Auf!_Goeppingen
1694962835280.0;385;23:30;;1176;7.08761;31.921669;"-12.92,-0.32;-12.92,-0.32";-12.919756;0.32305;0.78914;0.070552;1;penalty;1745.0;1.0;0.0;1544429327.0;8972357;detected_shot_handball;1521943;2023-09-17 17:00:35.280000;2197.0;HSG_Wetzlar;Frisch_Auf!_Goeppingen
1694965714170.0;385;45:30;;1176;7.32765;27.699961;"12.67,0;12.67,0";12.672352;-0.004415;-0.290925;1.624355;1;penalty;1496.0;1.0;0.0;1544497705.0;8976333;detected_shot_handball;1521943;2023-09-17 17:48:34.170000;2197.0;HSG_Wetzlar;Frisch_Auf!_Goeppingen
1694966809701.0;385;57:27;;1746;7.642564;30.129843;"-12.36,0.04;-12.36,0.04";-12.357541;-0.040008;1.35;0.001045;1;penalty;28.0;1.0;0.0;1544518169.0;8978481;detected_shot_handball;904752;2023-09-17 18:06:49.701000;2197.0;HSG_Wetzlar;Frisch_Auf!_Goeppingen
1694967047757.0;385;59:21;;1746;7.095325;34.030151;"-12.91,-0.2;-12.91,-0.2";-12.907387;0.196141;-2.068207;1.386969;0;penalty;28.0;0.0;0.0;1544522597.0;8978743;detected_shot_handball;904752;2023-09-17 18:10:47.757000;2197.0;HSG_Wetzlar;Frisch_Auf!_Goeppingen
1694961930840.0;385;13:08;;771;7.018838;29.750813;"13,0.46;13,0.46";12.996357;-0.461602;-0.114829;1.136097;1;penalty;1555.0;1.0;0.0;1544410585.0;8980388;detected_shot_handball;1387007;2023-09-17 16:45:30.840000;2198.0;SC_Magdeburg;TBV_Lemgo_Lippe
1694963057576.0;385;27:33;;771;6.98398;30.889387;"13.04,0.55;13.04,0.55";13.037518;-0.54755;1.38275;0.34669;1;penalty;72.0;1.0;0.0;1544435529.0;8981862;detected_shot_handball;1387007;2023-09-17 17:04:17.576000;2198.0;SC_Magdeburg;TBV_Lemgo_Lippe
1694964792028.0;385;37:38;;1558;6.760534;28.494108;"13.26,-0.47;13.26,-0.47";13.255543;0.465949;0.434096;0.645253;1;penalty;1823.0;1.0;0.0;1544477919.0;8983782;detected_shot_handball;1581488;2023-09-17 17:33:12.028000;2198.0;SC_Magdeburg;TBV_Lemgo_Lippe
1694965073791.0;385;40:40;;1558;6.801665;21.616512;"13.22,-0.53;13.22,-0.53";13.218887;0.528351;3.68927;0.361332;0;penalty;1493.0;0.0;0.0;1544484293.0;8984414;detected_shot_handball;1581488;2023-09-17 17:37:53.791000;2198.0;SC_Magdeburg;TBV_Lemgo_Lippe
1694965816686.0;385;49:03;;771;6.940763;34.528484;"-13.08,-0.56;-13.08,-0.56";-13.082088;0.562748;-1.148716;0.634332;1;penalty;72.0;1.0;0.0;1544499471.0;8985835;detected_shot_handball;1387007;2023-09-17 17:50:16.686000;2198.0;SC_Magdeburg;TBV_Lemgo_Lippe
1694966576912.0;385;57:31;;771;7.315052;22.830385;"-12.69,0.32;-12.69,0.32";-12.691954;-0.320065;0.793373;0.232032;1;penalty;72.0;1.0;0.0;1544513639.0;8987671;detected_shot_handball;1387007;2023-09-17 18:02:56.912000;2198.0;SC_Magdeburg;TBV_Lemgo_Lippe
1695057537719.0;385;13:03;;103;6.999334;33.969635;"-13.03,-0.59;-13.03,-0.59";-13.025202;0.585547;-0.849008;0.076834;1;penalty;1476.0;;0.0;;9014701;detected_shot_handball;124688;2023-09-18 19:18:57.719000;2199.0;Rhein_Neckar_Loewen;HC_Erlangen
1695061213219.0;385;41:55;;100;6.30003;19.7673;"13.73,-0.57;13.73,-0.57";13.725365;0.565098;-0.754628;0.84264;0;penalty;0.0;;0.0;;9020748;detected_shot_handball;873920;2023-09-18 20:20:13.219000;2199.0;Rhein_Neckar_Loewen;HC_Erlangen
1695061264423.0;385;42:00;;103;7.320306;23.821575;"12.68,0.21;12.68,0.21";12.682709;-0.210063;1.638428;0.385903;0;penalty;1476.0;;0.0;;9020756;detected_shot_handball;124688;2023-09-18 20:21:04.423000;2199.0;Rhein_Neckar_Loewen;HC_Erlangen
1695316383360.0;385;11:20;;1139;6.698291;34.741531;"13.31,-0.33;13.31,-0.33";13.309879;0.330735;1.125559;0.039356;1;penalty;1745.0;1.0;0.0;1547374850.0;9038904;detected_shot_handball;876092;2023-09-21 19:13:03.360000;2201.0;Frisch_Auf!_Goeppingen;HSV_Hamburg
1695317121267.0;385;19:39;;1139;6.73933;35.269264;"13.28,-0.56;13.28,-0.56";13.284348;0.564433;1.227412;0.064397;1;penalty;1496.0;1.0;0.0;1547383072.0;9040724;detected_shot_handball;876092;2023-09-21 19:25:21.267000;2201.0;Frisch_Auf!_Goeppingen;HSV_Hamburg
1695402397250.0;385;5:55;;1480;7.278827;26.692768;"-12.72,-0.01;-12.72,-0.01";-12.721184;0.012273;-0.037505;0.001622;1;penalty;207.0;1.0;0.0;1548034310.0;9049773;detected_shot_handball;259941;2023-09-22 19:06:37.250000;2202.0;TSV_Hannover_Burgdorf;SG_Flensburg_Handewitt
1695403789105.0;385;21:17;;1809;6.82695;27.429747;"13.17,-0.1;13.17,-0.1";13.173782;0.099959;5.121349;1.728599;0;penalty;1836.0;0.0;0.0;1548056452.0;9052887;detected_shot_handball;1028401;2023-09-22 19:29:49.105000;2202.0;TSV_Hannover_Burgdorf;SG_Flensburg_Handewitt
1695405769006.0;385;1:36;;1751;7.071913;27.738287;"-12.94,0.48;-12.94,0.48";-12.944189;-0.476957;-2.566754;0.010638;0;penalty;247.0;0.0;0.0;1548088484.0;9061131;detected_shot_handball;346000;2023-09-22 20:02:49.006000;2203.0;HBW_Balingen_Weilstetten;Fuechse_Berlin
1695405898334.0;385;3:45;;1757;7.321751;28.699888;"-12.68,0.17;-12.68,0.17";-12.680227;-0.170189;-3.353072;2.636285;0;penalty;247.0;0.0;0.0;1548090894.0;9061369;detected_shot_handball;1436958;2023-09-22 20:04:58.334000;2203.0;HBW_Balingen_Weilstetten;Fuechse_Berlin
1695405995785.0;385;5:22;;225;7.052467;34.560356;"12.97,0.52;12.97,0.52";12.966759;-0.520391;-0.827384;1.174598;1;penalty;1766.0;1.0;0.0;1548092804.0;9061812;detected_shot_handball;124641;2023-09-22 20:06:35.785000;2203.0;HBW_Balingen_Weilstetten;Fuechse_Berlin
1695406305009.0;385;9:37;;225;7.447724;35.810585;"12.55,0.19;12.55,0.19";12.554588;-0.185569;-1.091171;1.36265;1;penalty;0.0;1.0;0.0;1548098404.0;9062478;detected_shot_handball;124641;2023-09-22 20:11:45.009000;2203.0;HBW_Balingen_Weilstetten;Fuechse_Berlin
1695407670551.0;385;25:36;;225;7.328083;27.595345;"12.68,0.31;12.68,0.31";12.678272;-0.305127;0.721493;1.338069;1;penalty;1753.0;1.0;0.0;1548122024.0;9065915;detected_shot_handball;124641;2023-09-22 20:34:30.551000;2203.0;HBW_Balingen_Weilstetten;Fuechse_Berlin
1695409991989.0;385;45:01;;225;7.276405;34.378262;"-12.73,-0.19;-12.73,-0.19";-12.726079;0.190114;-1.22353;0.803311;1;penalty;1766.0;1.0;0.0;1548160486.0;9070144;detected_shot_handball;124641;2023-09-22 21:13:11.989000;2203.0;HBW_Balingen_Weilstetten;Fuechse_Berlin
1695488585169.0;385;2:44;;103;6.881631;30.049564;"-13.14,-0.57;-13.14,-0.57";-13.141722;0.566456;0.666796;2.091259;0;penalty;1541.0;0.0;0.0;1549169594.0;9073776;detected_shot_handball;124688;2023-09-23 19:03:05.169000;2204.0;Bergischer_HC;Rhein_Neckar_Loewen
1695488648225.0;385;3:26;;264;6.871245;25.861452;"13.15,-0.51;13.15,-0.51";13.147461;0.506674;1.085871;1.890923;0;penalty;1531.0;0.0;0.0;0.0;9073835;detected_shot_handball;905912;2023-09-23 19:04:08.225000;2204.0;Bergischer_HC;Rhein_Neckar_Loewen
1695489498550.0;385;15:28;;264;7.058006;34.769409;"12.94,-0.18;12.94,-0.18";12.944225;0.17746;1.371874;0.528211;1;penalty;1531.0;1.0;0.0;1549195204.0;9076488;detected_shot_handball;905912;2023-09-23 19:18:18.550000;2204.0;Bergischer_HC;Rhein_Neckar_Loewen
1695489983694.0;385;21:37;;1818;7.078607;34.206268;"-12.92,0.06;-12.92,0.06";-12.921646;-0.059824;-1.236777;0.081507;1;penalty;1541.0;1.0;0.0;1549209006.0;9077746;detected_shot_handball;1291218;2023-09-23 19:26:23.694000;2204.0;Bergischer_HC;Rhein_Neckar_Loewen
1695490255328.0;385;25:10;;264;6.907347;34.878441;"13.11,-0.47;13.11,-0.47";13.108829;0.472445;0.833446;0.180294;1;penalty;106.0;1.0;0.0;1549215790.0;9078544;detected_shot_handball;905912;2023-09-23 19:30:55.328000;2204.0;Bergischer_HC;Rhein_Neckar_Loewen
1695491353410.0;385;30:00;;372;7.337708;16.196865;"-12.69,-0.59;-12.69,-0.59";-12.685764;0.586438;0.315717;0.08409;0;penalty;0.0;0.0;0.0;0.0;9079655;detected_shot_handball;BergBall1;2023-09-23 19:49:13.410000;2204.0;Bergischer_HC;Rhein_Neckar_Loewen
1695491384178.0;385;30:00;;372;7.334596;25.14703;"-12.67,-0.34;-12.67,-0.34";-12.673503;0.34459;-1.077187;0.043675;0;penalty;0.0;0.0;0.0;0.0;9079661;detected_shot_handball;BergBall1;2023-09-23 19:49:44.178000;2204.0;Bergischer_HC;Rhein_Neckar_Loewen
1695492140591.0;385;38:06;;264;7.210136;25.647245;"-12.79,-0.01;-12.79,-0.01";-12.789878;0.014153;-0.875607;1.523383;0;penalty;106.0;0.0;0.0;1549265740.0;9081536;detected_shot_handball;905912;2023-09-23 20:02:20.591000;2204.0;Bergischer_HC;Rhein_Neckar_Loewen
1695492407231.0;385;41:56;;1686;6.851819;30.347374;"13.15,-0.18;13.15,-0.18";13.150448;0.176214;0.365007;1.571726;1;penalty;1541.0;1.0;0.0;1549271492.0;9082364;detected_shot_handball;2256155;2023-09-23 20:06:47.231000;2204.0;Bergischer_HC;Rhein_Neckar_Loewen
1695492525208.0;385;43:32;;264;7.307672;26.314522;"-12.69,0.03;-12.69,0.03";-12.692387;-0.029231;-0.853786;0.751332;1;penalty;106.0;1.0;0.0;1549273444.0;9082506;detected_shot_handball;905912;2023-09-23 20:08:45.208000;2204.0;Bergischer_HC;Rhein_Neckar_Loewen
1695493601662.0;385;57:56;;1686;6.834764;36.374783;"13.2,-0.71;13.2,-0.71";13.201775;0.705782;1.377504;0.579372;1;penalty;253.0;1.0;0.0;1549301058.0;9085402;detected_shot_handball;2256155;2023-09-23 20:26:41.662000;2204.0;Bergischer_HC;Rhein_Neckar_Loewen
1695564525843.0;385;3:15;;771;6.634675;32.414337;"13.4,0.7;13.4,0.7";13.401918;-0.695863;1.214123;0.811117;0;penalty;849.0;0.0;0.0;0.0;9109279;detected_shot_handball;1387007;2023-09-24 16:08:45.843000;2207.0;SC_DHfK_Leipzig;SC_Magdeburg
1695566191621.0;385;23:35;;1462;7.001292;31.820574;"-13.02,-0.58;-13.02,-0.58";-13.02301;0.582837;0.652244;0.106897;0;penalty;1493.0;0.0;0.0;0.0;9113855;detected_shot_handball;1291920;2023-09-24 16:36:31.621000;2207.0;SC_DHfK_Leipzig;SC_Magdeburg
1695566379398.0;385;25:08;;771;6.957038;33.310684;"13.07,0.63;13.07,0.63";13.071503;-0.629529;0.815403;2.027788;0;penalty;849.0;0.0;0.0;0.0;9114087;detected_shot_handball;1387007;2023-09-24 16:39:39.398000;2207.0;SC_DHfK_Leipzig;SC_Magdeburg
1695569194490.0;385;47:00;;1462;7.495027;26.432653;"12.51,0.33;12.51,0.33";12.512318;-0.331726;-0.76114;2.141798;0;penalty;1823.0;0.0;0.0;0.0;9119046;detected_shot_handball;1291920;2023-09-24 17:26:34.490000;2207.0;SC_DHfK_Leipzig;SC_Magdeburg
1695569448059.0;385;49:24;;379;6.462439;21.232731;"13.55,0.46;13.55,0.46";13.553772;-0.45745;0.487035;0.001107;0;penalty;1493.0;0.0;0.0;0.0;9119389;detected_shot_handball;LeipBall2;2023-09-24 17:30:48.059000;2207.0;SC_DHfK_Leipzig;SC_Magdeburg
1695569475557.0;385;49:22;;1462;6.735861;33.84938;"13.3,0.68;13.3,0.68";13.298744;-0.681901;1.081279;2.644552;0;penalty;1493.0;0.0;0.0;0.0;9119393;detected_shot_handball;1291920;2023-09-24 17:31:15.557000;2207.0;SC_DHfK_Leipzig;SC_Magdeburg
1695566943444.0;385;15:16;;1558;6.592822;31.18556;"13.45,-0.71;13.45,-0.71";13.445467;0.709506;0.066935;1.276729;1;penalty;95.0;1.0;0.0;1550249726.0;9124749;detected_shot_handball;1581488;2023-09-24 16:49:03.444000;2208.0;TBV_Lemgo_Lippe;MT_Melsungen
1695570962547.0;385;55:01;;838;7.129156;30.037212;"12.87,0.11;12.87,0.11";12.871735;-0.112656;1.317966;0.278968;1;penalty;72.0;1.0;0.0;1550348938.0;9132530;detected_shot_handball;356272;2023-09-24 17:56:02.547000;2208.0;TBV_Lemgo_Lippe;MT_Melsungen
1695571277655.0;385;57:11;;1473;7.128074;33.62027;"12.87,-0.01;12.87,-0.01";12.871933;0.00997;1.124395;1.926203;1;penalty;72.0;1.0;0.0;1550353134.0;9132786;detected_shot_handball;1514831;2023-09-24 18:01:17.655000;2208.0;TBV_Lemgo_Lippe;MT_Melsungen
1695489677513.0;385;14:59;;1786;7.051695;34.618443;"12.95,0.01;12.95,0.01";12.948318;-0.013634;-0.598538;0.668569;1;penalty;1476.0;1.0;0.0;1549201804.0;9148824;detected_shot_handball;2091595;2023-09-23 19:21:17.513000;2210.0;HC_Erlangen;ThSV_Eisenach
1695489901751.0;385;18:44;;1786;7.326277;30.441603;"12.68,0.33;12.68,0.33";12.681099;-0.328676;-0.076373;0.187256;0;penalty;1476.0;0.0;0.0;0.0;9149258;detected_shot_handball;2091595;2023-09-23 19:25:01.751000;2210.0;HC_Erlangen;ThSV_Eisenach
